order_id,carrier,ship_to_city,delivery_status,shipping_cost,diff_hours,customer_id,order_year,order_month,order_monthname,city,is_delayed
ORD082975,Ekart,Chennai,OnTime,112.48,18.76,C04479,2025,9,September,Chennai,0
ORD082976,Delhivery,Bangalore,OnTime,128.92,13.16,C05057,2025,9,September,Bangalore,0
ORD082977,InHouse,Mumbai,OnTime,88.99,8.6,C19979,2025,9,September,Mumbai,0
ORD082978,Delhivery,Chennai,OnTime,122.54,25.15,C18771,2025,9,September,Chennai,0
ORD082979,InHouse,Mumbai,OnTime,33.5,52.67,C03852,2025,9,September,Mumbai,0
ORD082980,BlueDart,Kolkata,OnTime,112.56,20.97,C17313,2025,9,September,Kolkata,0
ORD082982,Delhivery,Bangalore,OnTime,126.17,23.19,C00366,2025,9,September,Bangalore,0
ORD082983,BlueDart,Mumbai,OnTime,122.19,50.48,C01494,2025,9,September,Mumbai,0
ORD082985,Delhivery,Hyderabad,OnTime,68.52,34.31,C06397,2025,9,September,Hyderabad,0
ORD082986,InHouse,Mumbai,OnTime,56.46,19.66,C09046,2025,9,September,Mumbai,0
ORD082987,Ekart,Pune,Late_1_2d,66.61,57.7,C17289,2025,9,September,Pune,1
ORD082988,BlueDart,Bangalore,OnTime,101.4,19.13,C22225,2025,9,September,Bangalore,0
ORD082989,Delhivery,Hyderabad,OnTime,66.12,31.34,C12090,2025,9,September,Hyderabad,0
ORD082990,Delhivery,Bangalore,OnTime,98.41,37.9,C09012,2025,9,September,Bangalore,0
ORD082991,Delhivery,Bangalore,OnTime,113.28,12.88,C08555,2025,9,September,Bangalore,0
ORD082992,BlueDart,Chennai,OnTime,82.03,34.54,C20700,2025,9,September,Chennai,0
ORD082993,BlueDart,Hyderabad,Late_1_2d,78.51,66.7,C20368,2025,9,September,Hyderabad,1
ORD082994,Ekart,Delhi,OnTime,55.56,17.63,C14480,2025,9,September,Delhi,0
ORD082995,Delhivery,Hyderabad,Late_1_2d,87.84,62.81,C03858,2025,9,September,Hyderabad,1
ORD082996,Ekart,Kolkata,Late_3_5d,102.14,101.97,C09768,2025,9,September,Kolkata,1
ORD082997,Delhivery,Bangalore,OnTime,115.21,21.44,C16944,2025,9,September,Bangalore,0
ORD082998,InHouse,Mumbai,OnTime,28.64,12.76,C18745,2025,9,September,Mumbai,0
ORD083000,Delhivery,Bangalore,OnTime,81.52,33.79,C15508,2025,9,September,Bangalore,0
ORD083002,InHouse,Mumbai,OnTime,25.23,11.04,C24492,2025,9,September,Mumbai,0
ORD083003,Ekart,Lucknow,Late_1_2d,81.21,40.06,C15818,2025,9,September,Lucknow,1
ORD083006,BlueDart,Jaipur,OnTime,108.49,52.63,C02237,2025,9,September,Jaipur,0
ORD083007,Delhivery,Bangalore,OnTime,123.12,32.81,C23543,2025,9,September,Bangalore,0
ORD083008,InHouse,Delhi,OnTime,75.65,14.84,C15843,2025,9,September,Delhi,0
ORD083009,Delhivery,Mumbai,Late_1_2d,118.15,45.71,C04011,2025,9,September,Mumbai,1
ORD083010,Ekart,Mumbai,Late_1_2d,81.41,58.93,C06478,2025,9,September,Mumbai,1
ORD083011,InHouse,Hyderabad,OnTime,55.16,12.62,C05664,2025,9,September,Hyderabad,0
ORD083012,BlueDart,Pune,InTransit,124.34,,C03102,2025,9,September,Pune,0
ORD083013,Delhivery,Chennai,OnTime,101.47,33.22,C14510,2025,9,September,Chennai,0
ORD083014,Ekart,Ahmedabad,OnTime,104.89,33.67,C23338,2025,9,September,Ahmedabad,0
ORD083015,InHouse,Delhi,OnTime,87.09,17.76,C00729,2025,9,September,Delhi,0
ORD083016,InHouse,Delhi,OnTime,55.24,42.01,C04682,2025,9,September,Delhi,0
ORD083017,BlueDart,Chennai,Late_1_2d,93.94,46.57,C17590,2025,9,September,Chennai,1
ORD083019,InHouse,Bangalore,OnTime,67.03,12.61,C07540,2025,9,September,Bangalore,0
ORD083020,Delhivery,Chennai,OnTime,94.8,31.96,C03148,2025,9,September,Chennai,0
ORD083021,InHouse,Mumbai,OnTime,76.63,30.19,C19004,2025,9,September,Mumbai,0
ORD083022,Delhivery,Kolkata,Lost,106.21,,C02553,2025,9,September,Kolkata,1
ORD083023,Delhivery,Hyderabad,OnTime,108.16,40.2,C21464,2025,9,September,Hyderabad,0
ORD083024,Ekart,Bangalore,InTransit,101.32,,C09598,2025,9,September,Bangalore,0
ORD083025,InHouse,Mumbai,OnTime,41.18,19.41,C18020,2025,9,September,Mumbai,0
ORD083026,Ekart,Mumbai,InTransit,93.39,,C13820,2025,9,September,Mumbai,0
ORD083027,Delhivery,Delhi,InTransit,87.2,,C11326,2025,9,September,Delhi,0
ORD083028,InHouse,Delhi,OnTime,78.8,16.79,C21033,2025,9,September,Delhi,0
ORD083029,Ekart,Delhi,OnTime,85.58,21.11,C17132,2025,9,September,Delhi,0
ORD083030,InHouse,Bangalore,OnTime,59.31,25.66,C19800,2025,9,September,Bangalore,0
ORD083031,BlueDart,Hyderabad,OnTime,76.88,16.09,C09963,2025,9,September,Hyderabad,0
ORD083032,BlueDart,Jaipur,OnTime,108.58,25.48,C15629,2025,9,September,Jaipur,0
ORD083033,Ekart,Mumbai,Late_1_2d,127.43,40.15,C11615,2025,9,September,Mumbai,1
ORD083034,Delhivery,Mumbai,OnTime,94.09,19.16,C16818,2025,9,September,Mumbai,0
ORD083035,InHouse,Delhi,OnTime,55.6,12.18,C11635,2025,9,September,Delhi,0
ORD083037,Ekart,Bangalore,OnTime,84.42,45.41,C17460,2025,9,September,Bangalore,0
ORD083038,Delhivery,Ahmedabad,OnTime,101.75,25.0,C01027,2025,9,September,Ahmedabad,0
ORD083039,InHouse,Hyderabad,OnTime,84.36,14.55,C22028,2025,9,September,Hyderabad,0
ORD083040,Delhivery,Mumbai,OnTime,88.97,34.73,C07352,2025,9,September,Mumbai,0
ORD083041,Ekart,Lucknow,OnTime,86.83,25.07,C05490,2025,9,September,Lucknow,0
ORD083042,InHouse,Delhi,OnTime,81.61,16.28,C19131,2025,9,September,Delhi,0
ORD083043,Delhivery,Hyderabad,Late_1_2d,88.99,54.77,C15958,2025,9,September,Hyderabad,1
ORD083045,InHouse,Mumbai,OnTime,56.2,20.36,C04210,2025,9,September,Mumbai,0
ORD083046,BlueDart,Chennai,OnTime,120.53,32.66,C21589,2025,9,September,Chennai,0
ORD083047,BlueDart,Delhi,InTransit,144.37,,C16154,2025,9,September,Delhi,0
ORD083048,Ekart,Kolkata,Late_3_5d,75.27,83.56,C09700,2025,9,September,Kolkata,1
ORD083050,BlueDart,Delhi,Late_1_2d,70.97,34.84,C24767,2025,9,September,Delhi,1
ORD083051,InHouse,Bangalore,OnTime,59.8,22.1,C18156,2025,9,September,Bangalore,0
ORD083052,Delhivery,Mumbai,Late_1_2d,92.81,43.1,C05526,2025,9,September,Mumbai,1
ORD083053,Ekart,Chennai,Late_1_2d,125.48,49.91,C18378,2025,9,September,Chennai,1
ORD083054,Delhivery,Delhi,Late_1_2d,105.52,59.67,C09372,2025,9,September,Delhi,1
ORD083055,Delhivery,Delhi,OnTime,96.93,37.2,C14555,2025,9,September,Delhi,0
ORD083056,Delhivery,Chennai,OnTime,92.41,27.98,C18683,2025,9,September,Chennai,0
ORD083057,Ekart,Chandigarh,OnTime,79.74,21.2,C05241,2025,9,September,Chandigarh,0
ORD083059,BlueDart,Delhi,OnTime,93.84,31.07,C09364,2025,9,September,Delhi,0
ORD083060,Ekart,Delhi,Late_1_2d,126.38,56.12,C14769,2025,9,September,Delhi,1
ORD083061,Delhivery,Pune,Late_1_2d,62.06,48.29,C01443,2025,9,September,Pune,1
ORD083062,Delhivery,Chennai,OnTime,84.95,25.16,C14323,2025,9,September,Chennai,0
ORD083063,Ekart,Lucknow,OnTime,90.01,15.39,C05140,2025,9,September,Lucknow,0
ORD083064,Ekart,Kochi,OnTime,93.77,33.3,C17396,2025,9,September,Kochi,0
ORD083065,InHouse,Delhi,OnTime,67.66,12.19,C20241,2025,9,September,Delhi,0
ORD083067,BlueDart,Bangalore,OnTime,144.77,24.66,C10727,2025,9,September,Bangalore,0
ORD083068,BlueDart,Bangalore,OnTime,142.11,39.82,C12709,2025,9,September,Bangalore,0
ORD083069,BlueDart,Chennai,OnTime,89.18,35.7,C05037,2025,9,September,Chennai,0
ORD083070,Delhivery,Bangalore,OnTime,78.46,17.01,C05993,2025,9,September,Bangalore,0
ORD083072,Delhivery,Chennai,OnTime,86.92,26.5,C22470,2025,9,September,Chennai,0
ORD083073,Delhivery,Kolkata,OnTime,107.3,25.03,C15640,2025,9,September,Kolkata,0
ORD083074,Ekart,Lucknow,OnTime,119.0,47.61,C06834,2025,9,September,Lucknow,0
ORD083075,Delhivery,Chennai,OnTime,62.02,39.58,C21727,2025,9,September,Chennai,0
ORD083076,InHouse,Mumbai,OnTime,23.29,14.45,C24550,2025,9,September,Mumbai,0
ORD083078,Delhivery,Ahmedabad,OnTime,116.23,28.32,C22287,2025,9,September,Ahmedabad,0
ORD083079,InHouse,Mumbai,OnTime,50.15,36.68,C14880,2025,9,September,Mumbai,0
ORD083081,Ekart,Delhi,OnTime,97.39,31.87,C22316,2025,9,September,Delhi,0
ORD083082,Ekart,Bangalore,OnTime,89.57,26.67,C19987,2025,9,September,Bangalore,0
ORD083083,BlueDart,Pune,OnTime,157.92,33.35,C05436,2025,9,September,Pune,0
ORD083084,Delhivery,Bangalore,OnTime,106.69,17.28,C14791,2025,9,September,Bangalore,0
ORD083085,InHouse,Mumbai,OnTime,44.89,22.84,C17697,2025,9,September,Mumbai,0
ORD083086,BlueDart,Pune,Late_1_2d,109.46,38.97,C20081,2025,9,September,Pune,1
ORD083087,BlueDart,Pune,OnTime,148.26,14.21,C09110,2025,9,September,Pune,0
ORD083088,Delhivery,Delhi,OnTime,123.0,13.57,C15856,2025,9,September,Delhi,0
ORD083089,BlueDart,Mumbai,OnTime,118.64,18.94,C19997,2025,9,September,Mumbai,0
ORD083090,InHouse,Delhi,OnTime,60.28,11.31,C18581,2025,9,September,Delhi,0
ORD083091,InHouse,Delhi,OnTime,38.33,22.48,C06524,2025,9,September,Delhi,0
ORD083092,InHouse,Bangalore,OnTime,72.35,10.33,C03736,2025,9,September,Bangalore,0
ORD083093,InHouse,Hyderabad,OnTime,58.51,42.86,C21053,2025,9,September,Hyderabad,0
ORD083094,Ekart,Kolkata,Late_3_5d,73.79,93.63,C10442,2025,9,September,Kolkata,1
ORD083095,InHouse,Delhi,OnTime,68.91,15.7,C06907,2025,9,September,Delhi,0
ORD083096,Ekart,Jaipur,OnTime,112.27,16.44,C00199,2025,9,September,Jaipur,0
ORD083097,Delhivery,Jaipur,Late_3_5d,96.04,85.59,C22185,2025,9,September,Jaipur,1
ORD083098,Delhivery,Lucknow,OnTime,59.96,90.29,C16762,2025,9,September,Lucknow,0
ORD083099,Ekart,Mumbai,OnTime,84.16,34.56,C13633,2025,9,September,Mumbai,0
ORD083100,BlueDart,Pune,OnTime,112.9,35.77,C07361,2025,9,September,Pune,0
ORD083101,Delhivery,Ahmedabad,OnTime,77.17,28.03,C12426,2025,9,September,Ahmedabad,0
ORD083102,Ekart,Delhi,InTransit,56.35,,C13536,2025,9,September,Delhi,0
ORD083103,BlueDart,Chennai,InTransit,118.73,,C07746,2025,9,September,Chennai,0
ORD083104,BlueDart,Mumbai,OnTime,38.36,34.2,C09667,2025,9,September,Mumbai,0
ORD083105,InHouse,Hyderabad,OnTime,55.26,26.49,C07077,2025,9,September,Hyderabad,0
ORD083106,InHouse,Mumbai,InTransit,43.48,,C15074,2025,9,September,Mumbai,0
ORD083107,BlueDart,Delhi,OnTime,109.95,31.86,C06809,2025,9,September,Delhi,0
ORD083108,Ekart,Pune,InTransit,70.34,,C03102,2025,9,September,Pune,0
ORD083109,Delhivery,Delhi,Late_3_5d,96.86,89.05,C17237,2025,9,September,Delhi,1
ORD083110,Delhivery,Lucknow,Late_1_2d,84.94,118.03,C08567,2025,9,September,Lucknow,1
ORD083111,BlueDart,Kolkata,OnTime,98.84,26.75,C16695,2025,9,September,Kolkata,0
ORD083112,InHouse,Bangalore,OnTime,81.98,29.02,C24721,2025,9,September,Bangalore,0
ORD083113,BlueDart,Hyderabad,OnTime,115.79,12.37,C19119,2025,9,September,Hyderabad,0
ORD083114,Delhivery,Delhi,OnTime,92.0,37.41,C23409,2025,9,September,Delhi,0
ORD083115,InHouse,Mumbai,OnTime,90.45,27.86,C21792,2025,9,September,Mumbai,0
ORD083116,BlueDart,Pune,OnTime,83.16,14.5,C05155,2025,9,September,Pune,0
ORD083117,InHouse,Hyderabad,OnTime,61.72,28.27,C16656,2025,9,September,Hyderabad,0
ORD083118,BlueDart,Delhi,OnTime,124.56,37.41,C03024,2025,9,September,Delhi,0
ORD083119,Delhivery,Lucknow,OnTime,81.64,96.27,C24098,2025,9,September,Lucknow,0
ORD083120,BlueDart,Delhi,OnTime,101.68,32.41,C05618,2025,9,September,Delhi,0
ORD083121,BlueDart,Mumbai,OnTime,122.17,33.44,C09562,2025,9,September,Mumbai,0
ORD083123,BlueDart,Bangalore,Late_1_2d,156.89,35.19,C09819,2025,9,September,Bangalore,1
ORD083124,Delhivery,Lucknow,Late_1_2d,123.05,118.61,C19541,2025,9,September,Lucknow,1
ORD083125,InHouse,Hyderabad,OnTime,72.96,34.15,C22769,2025,9,September,Hyderabad,0
ORD083126,Delhivery,Chennai,InTransit,101.44,,C00521,2025,9,September,Chennai,0
ORD083127,Delhivery,Chennai,OnTime,59.61,32.52,C15333,2025,9,September,Chennai,0
ORD083128,InHouse,Delhi,OnTime,76.91,32.04,C11276,2025,9,September,Delhi,0
ORD083129,Delhivery,Chennai,OnTime,104.96,28.82,C15201,2025,9,September,Chennai,0
ORD083130,Ekart,Chennai,OnTime,86.08,14.99,C22944,2025,9,September,Chennai,0
ORD083131,Delhivery,Mumbai,OnTime,121.05,30.84,C20348,2025,9,September,Mumbai,0
ORD083132,Ekart,Delhi,OnTime,108.16,43.84,C05464,2025,9,September,Delhi,0
ORD083133,Delhivery,Mumbai,OnTime,71.14,20.27,C07595,2025,9,September,Mumbai,0
ORD083134,BlueDart,Delhi,OnTime,73.83,66.07,C07775,2025,9,September,Delhi,0
ORD083135,Ekart,Pune,OnTime,105.79,14.33,C06462,2025,9,September,Pune,0
ORD083136,BlueDart,Kolkata,OnTime,101.29,30.84,C20764,2025,9,September,Kolkata,0
ORD083137,BlueDart,Chennai,Late_1_2d,81.85,52.17,C10570,2025,9,September,Chennai,1
ORD083138,BlueDart,Hyderabad,OnTime,128.14,32.26,C24867,2025,9,September,Hyderabad,0
ORD083139,Delhivery,Kolkata,InTransit,100.44,,C19397,2025,9,September,Kolkata,0
ORD083140,Delhivery,Bangalore,Late_1_2d,77.93,47.09,C09673,2025,9,September,Bangalore,1
ORD083141,Delhivery,Mumbai,OnTime,94.42,32.25,C17787,2025,9,September,Mumbai,0
ORD083142,Ekart,Jaipur,OnTime,97.2,16.06,C19467,2025,9,September,Jaipur,0
ORD083143,Delhivery,Pune,Late_1_2d,76.15,34.09,C19026,2025,9,September,Pune,1
ORD083144,Delhivery,Kolkata,OnTime,118.73,15.53,C07929,2025,9,September,Kolkata,0
ORD083145,BlueDart,Ahmedabad,OnTime,113.16,33.49,C16771,2025,9,September,Ahmedabad,0
ORD083146,Ekart,Chennai,OnTime,82.24,25.14,C24000,2025,9,September,Chennai,0
ORD083147,BlueDart,Bangalore,OnTime,85.79,28.91,C23642,2025,9,September,Bangalore,0
ORD083148,BlueDart,Mumbai,Late_1_2d,116.05,42.72,C08424,2025,9,September,Mumbai,1
ORD083149,InHouse,Delhi,OnTime,73.58,25.5,C21015,2025,9,September,Delhi,0
ORD083150,InHouse,Delhi,OnTime,67.77,15.35,C11165,2025,9,September,Delhi,0
ORD083151,Delhivery,Delhi,OnTime,67.72,18.01,C20131,2025,9,September,Delhi,0
ORD083152,Ekart,Jaipur,OnTime,100.84,28.43,C00454,2025,9,September,Jaipur,0
ORD083153,Ekart,Mumbai,OnTime,111.44,18.11,C23791,2025,9,September,Mumbai,0
ORD083154,Delhivery,Chennai,InTransit,86.32,,C08869,2025,9,September,Chennai,0
ORD083155,BlueDart,Pune,OnTime,49.78,25.81,C22874,2025,9,September,Pune,0
ORD083156,Delhivery,Mumbai,OnTime,51.2,26.08,C00240,2025,9,September,Mumbai,0
ORD083157,Delhivery,Lucknow,Late_1_2d,97.52,87.23,C15425,2025,9,September,Lucknow,1
ORD083159,InHouse,Delhi,OnTime,63.18,16.57,C04078,2025,9,September,Delhi,0
ORD083160,InHouse,Mumbai,OnTime,80.09,17.22,C02157,2025,9,September,Mumbai,0
ORD083161,BlueDart,Pune,OnTime,113.6,27.71,C17892,2025,9,September,Pune,0
ORD083162,BlueDart,Pune,OnTime,128.78,20.05,C01472,2025,9,September,Pune,0
ORD083163,Delhivery,Hyderabad,OnTime,59.21,27.01,C07312,2025,9,September,Hyderabad,0
ORD083164,InHouse,Mumbai,OnTime,62.87,7.32,C24304,2025,9,September,Mumbai,0
ORD083165,InHouse,Mumbai,OnTime,64.48,11.45,C14974,2025,9,September,Mumbai,0
ORD083166,Delhivery,Kolkata,OnTime,97.58,61.0,C16724,2025,9,September,Kolkata,0
ORD083167,Delhivery,Bangalore,OnTime,78.54,16.21,C22512,2025,9,September,Bangalore,0
ORD083168,Ekart,Chandigarh,OnTime,80.94,50.15,C02577,2025,9,September,Chandigarh,0
ORD083169,BlueDart,Ahmedabad,OnTime,117.41,22.55,C01780,2025,9,September,Ahmedabad,0
ORD083170,Delhivery,Delhi,OnTime,104.94,34.73,C06596,2025,9,September,Delhi,0
ORD083171,InHouse,Bangalore,OnTime,62.33,26.94,C14328,2025,9,September,Bangalore,0
ORD083172,BlueDart,Pune,Late_1_2d,97.44,42.11,C11265,2025,9,September,Pune,1
ORD083173,InHouse,Bangalore,OnTime,57.66,32.61,C11878,2025,9,September,Bangalore,0
ORD083174,InHouse,Mumbai,OnTime,55.39,25.02,C04279,2025,9,September,Mumbai,0
ORD083175,BlueDart,Delhi,OnTime,69.67,21.05,C18250,2025,9,September,Delhi,0
ORD083176,InHouse,Bangalore,OnTime,29.18,11.48,C18292,2025,9,September,Bangalore,0
ORD083177,Ekart,Kolkata,Late_1_2d,80.86,73.2,C03739,2025,9,September,Kolkata,1
ORD083178,Ekart,Lucknow,Late_1_2d,116.21,55.5,C19101,2025,9,September,Lucknow,1
ORD083179,Delhivery,Chandigarh,OnTime,83.21,19.51,C14454,2025,9,September,Chandigarh,0
ORD083180,Delhivery,Delhi,OnTime,118.97,49.88,C07017,2025,9,September,Delhi,0
ORD083181,Delhivery,Bangalore,OnTime,91.95,21.6,C21012,2025,9,September,Bangalore,0
ORD083182,Ekart,Chennai,OnTime,119.33,13.68,C22968,2025,9,September,Chennai,0
ORD083183,Delhivery,Jaipur,OnTime,77.32,82.09,C18876,2025,9,September,Jaipur,0
ORD083184,Ekart,Ahmedabad,OnTime,67.93,39.3,C22842,2025,9,September,Ahmedabad,0
ORD083185,BlueDart,Kolkata,OnTime,51.95,32.83,C02705,2025,9,September,Kolkata,0
ORD083186,InHouse,Bangalore,OnTime,54.77,11.97,C04577,2025,9,September,Bangalore,0
ORD083187,InHouse,Hyderabad,Late_1_2d,46.83,46.9,C10616,2025,9,September,Hyderabad,1
ORD083188,Delhivery,Delhi,Late_1_2d,110.35,63.89,C24229,2025,9,September,Delhi,1
ORD083189,InHouse,Delhi,OnTime,64.55,24.91,C18212,2025,9,September,Delhi,0
ORD083191,BlueDart,Mumbai,OnTime,83.09,12.52,C20572,2025,9,September,Mumbai,0
ORD083192,Ekart,Jaipur,OnTime,75.82,17.26,C19986,2025,9,September,Jaipur,0
ORD083193,Ekart,Bangalore,OnTime,132.06,29.54,C16496,2025,9,September,Bangalore,0
ORD083194,Delhivery,Chennai,Late_1_2d,127.45,53.59,C05809,2025,9,September,Chennai,1
ORD083195,Ekart,Kolkata,OnTime,105.77,80.38,C11589,2025,9,September,Kolkata,0
ORD083196,Delhivery,Hyderabad,OnTime,107.09,21.4,C05256,2025,9,September,Hyderabad,0
ORD083197,Delhivery,Pune,OnTime,117.31,27.46,C04670,2025,9,September,Pune,0
ORD083198,BlueDart,Delhi,Late_1_2d,68.31,49.7,C23722,2025,9,September,Delhi,1
ORD083199,InHouse,Bangalore,OnTime,73.91,16.86,C05299,2025,9,September,Bangalore,0
ORD083200,BlueDart,Mumbai,OnTime,111.16,22.9,C18890,2025,9,September,Mumbai,0
ORD083201,InHouse,Mumbai,OnTime,29.04,15.97,C17574,2025,9,September,Mumbai,0
ORD083202,InHouse,Delhi,OnTime,73.85,13.6,C17799,2025,9,September,Delhi,0
ORD083203,Ekart,Hyderabad,Late_1_2d,122.86,53.17,C12259,2025,9,September,Hyderabad,1
ORD083204,Ekart,Bangalore,Late_1_2d,104.02,42.17,C22061,2025,9,September,Bangalore,1
ORD083205,BlueDart,Hyderabad,Late_1_2d,81.13,47.61,C24370,2025,9,September,Hyderabad,1
ORD083206,InHouse,Delhi,OnTime,67.85,23.7,C03391,2025,9,September,Delhi,0
ORD083207,Delhivery,Kolkata,OnTime,90.46,29.86,C13508,2025,9,September,Kolkata,0
ORD083208,InHouse,Delhi,OnTime,69.57,13.6,C11216,2025,9,September,Delhi,0
ORD083210,InHouse,Delhi,Late_1_2d,53.85,41.79,C04821,2025,9,September,Delhi,1
ORD083211,Delhivery,Bangalore,OnTime,72.02,35.03,C21670,2025,9,September,Bangalore,0
ORD083212,BlueDart,Pune,OnTime,147.75,23.33,C09129,2025,9,September,Pune,0
ORD083213,BlueDart,Chennai,OnTime,109.55,26.3,C12442,2025,9,September,Chennai,0
ORD083214,Delhivery,Chennai,OnTime,89.38,24.69,C22627,2025,9,September,Chennai,0
ORD083215,Ekart,Chennai,OnTime,66.63,18.63,C13744,2025,9,September,Chennai,0
ORD083216,Delhivery,Bangalore,OnTime,108.52,48.22,C03026,2025,9,September,Bangalore,0
ORD083218,BlueDart,Lucknow,OnTime,101.13,33.61,C06935,2025,9,September,Lucknow,0
ORD083219,Ekart,Bangalore,OnTime,102.13,25.86,C03235,2025,9,September,Bangalore,0
ORD083220,Delhivery,Delhi,OnTime,93.06,31.77,C18324,2025,9,September,Delhi,0
ORD083221,InHouse,Bangalore,OnTime,70.54,14.92,C01892,2025,9,September,Bangalore,0
ORD083222,InHouse,Delhi,OnTime,54.69,17.11,C02641,2025,9,September,Delhi,0
ORD083223,InHouse,Bangalore,InTransit,33.51,,C15228,2025,9,September,Bangalore,0
ORD083224,Ekart,Pune,Late_1_2d,101.29,73.43,C13298,2025,9,September,Pune,1
ORD083226,Ekart,Chennai,OnTime,88.86,23.26,C04414,2025,9,September,Chennai,0
ORD083227,InHouse,Delhi,InTransit,87.74,,C24792,2025,9,September,Delhi,0
ORD083228,Ekart,Bangalore,OnTime,67.1,33.42,C08634,2025,9,September,Bangalore,0
ORD083229,Delhivery,Hyderabad,OnTime,104.99,18.12,C19180,2025,9,September,Hyderabad,0
ORD083230,BlueDart,Mumbai,OnTime,77.55,17.11,C17708,2025,9,September,Mumbai,0
ORD083231,InHouse,Bangalore,InTransit,73.49,,C23619,2025,9,September,Bangalore,0
ORD083232,Ekart,Chennai,OnTime,106.7,33.79,C18179,2025,9,September,Chennai,0
ORD083233,BlueDart,Pune,OnTime,117.1,34.33,C11899,2025,9,September,Pune,0
ORD083234,Delhivery,Delhi,OnTime,31.75,46.82,C11826,2025,9,September,Delhi,0
ORD083235,Delhivery,Kolkata,Late_1_2d,122.37,58.21,C20525,2025,9,September,Kolkata,1
ORD083236,BlueDart,Delhi,OnTime,110.56,20.61,C09083,2025,9,September,Delhi,0
ORD083237,InHouse,Hyderabad,OnTime,44.17,15.23,C12217,2025,9,September,Hyderabad,0
ORD083238,InHouse,Delhi,OnTime,65.98,20.76,C24985,2025,9,September,Delhi,0
ORD083239,BlueDart,Pune,InTransit,89.48,,C08015,2025,9,September,Pune,0
ORD083240,Ekart,Kolkata,Late_1_2d,89.87,82.71,C23672,2025,9,September,Kolkata,1
ORD083242,Ekart,Chennai,OnTime,69.49,18.8,C16170,2025,9,September,Chennai,0
ORD083243,BlueDart,Hyderabad,OnTime,134.75,34.05,C14620,2025,9,September,Hyderabad,0
ORD083244,InHouse,Hyderabad,OnTime,46.02,9.34,C03202,2025,9,September,Hyderabad,0
ORD083245,Delhivery,Pune,OnTime,100.01,17.06,C24915,2025,9,September,Pune,0
ORD083246,BlueDart,Chennai,Late_1_2d,131.11,66.5,C24661,2025,9,September,Chennai,1
ORD083247,Delhivery,Bangalore,OnTime,134.2,15.26,C14816,2025,9,September,Bangalore,0
ORD083248,Ekart,Ahmedabad,OnTime,97.77,54.06,C10149,2025,9,September,Ahmedabad,0
ORD083249,Delhivery,Kolkata,OnTime,88.37,24.18,C11848,2025,9,September,Kolkata,0
ORD083250,Ekart,Bangalore,OnTime,101.19,29.93,C04993,2025,9,September,Bangalore,0
ORD083251,Delhivery,Hyderabad,OnTime,52.8,20.18,C13644,2025,9,September,Hyderabad,0
ORD083252,BlueDart,Chennai,OnTime,122.28,26.93,C10991,2025,9,September,Chennai,0
ORD083253,InHouse,Mumbai,OnTime,57.86,15.88,C02361,2025,9,September,Mumbai,0
ORD083254,BlueDart,Delhi,Late_1_2d,50.24,40.15,C23267,2025,9,September,Delhi,1
ORD083255,BlueDart,Lucknow,OnTime,70.25,15.57,C20183,2025,9,September,Lucknow,0
ORD083256,Delhivery,Chennai,Late_1_2d,94.66,55.82,C11188,2025,9,September,Chennai,1
ORD083257,Delhivery,Lucknow,Late_3_5d,106.16,140.26,C16926,2025,9,September,Lucknow,1
ORD083258,BlueDart,Delhi,OnTime,74.38,25.3,C14627,2025,9,September,Delhi,0
ORD083259,Ekart,Chennai,OnTime,105.26,29.11,C21011,2025,9,September,Chennai,0
ORD083260,Ekart,Lucknow,Late_1_2d,98.94,33.65,C04641,2025,9,September,Lucknow,1
ORD083261,BlueDart,Delhi,OnTime,132.61,26.46,C23776,2025,9,September,Delhi,0
ORD083262,InHouse,Delhi,OnTime,73.16,7.79,C07508,2025,9,September,Delhi,0
ORD083263,Delhivery,Bangalore,Late_1_2d,127.24,37.97,C07909,2025,9,September,Bangalore,1
ORD083264,BlueDart,Hyderabad,InTransit,151.3,,C24247,2025,9,September,Hyderabad,0
ORD083265,Delhivery,Jaipur,Late_3_5d,110.77,105.04,C10194,2025,9,September,Jaipur,1
ORD083266,Delhivery,Lucknow,Late_1_2d,110.7,67.03,C10569,2025,9,September,Lucknow,1
ORD083268,Ekart,Bangalore,OnTime,76.01,36.08,C03937,2025,9,September,Bangalore,0
ORD083269,Delhivery,Chennai,OnTime,102.03,32.66,C23527,2025,9,September,Chennai,0
ORD083270,BlueDart,Mumbai,Late_1_2d,147.31,49.75,C12868,2025,9,September,Mumbai,1
ORD083271,InHouse,Delhi,OnTime,51.92,18.26,C17722,2025,9,September,Delhi,0
ORD083272,Delhivery,Delhi,OnTime,128.57,19.43,C13809,2025,9,September,Delhi,0
ORD083273,Delhivery,Delhi,OnTime,114.07,31.92,C21517,2025,9,September,Delhi,0
ORD083275,BlueDart,Hyderabad,OnTime,138.63,27.31,C13205,2025,9,September,Hyderabad,0
ORD083276,InHouse,Bangalore,InTransit,65.67,,C09310,2025,9,September,Bangalore,0
ORD083277,Delhivery,Pune,OnTime,108.29,24.91,C13916,2025,9,September,Pune,0
ORD083278,Delhivery,Bangalore,OnTime,96.85,34.31,C12478,2025,9,September,Bangalore,0
ORD083279,BlueDart,Bangalore,Late_1_2d,93.59,38.7,C16107,2025,9,September,Bangalore,1
ORD083280,Delhivery,Delhi,OnTime,85.74,50.25,C03073,2025,9,September,Delhi,0
