order_id,customer_id,created_at,status,payment_method,promised_delivery_date,is_fast_delivery_eligible
ORD086947,C19595,2025-10-20,Cancelled,UPI,2025-10-23,False
ORD086948,C11313,2025-10-20,Delivered,COD,2025-10-25,False
ORD086949,C12166,2025-10-20,Delivered,UPI,2025-10-22,True
ORD086950,C00161,2025-10-20,Shipped,NetBanking,2025-10-22,True
ORD086951,C08168,2025-10-20,Delivered,Wallet,2025-10-22,True
ORD086952,C10008,2025-10-20,Delivered,Wallet,2025-10-22,True
ORD086953,C03334,2025-10-20,Returned,COD,2025-10-22,True
ORD086954,C19031,2025-10-20,Delivered,UPI,2025-10-22,True
ORD086955,C19190,2025-10-20,Shipped,COD,2025-10-22,True
ORD086956,C00698,2025-10-20,Returned,Card,2025-10-25,False
ORD086957,C14307,2025-10-20,Delivered,Card,2025-10-22,True
ORD086958,C05539,2025-10-20,Delivered,COD,2025-10-23,False
ORD086959,C03277,2025-10-20,Delivered,NetBanking,2025-10-22,True
ORD086960,C10764,2025-10-20,Delivered,COD,2025-10-22,True
ORD086961,C19995,2025-10-20,Delivered,UPI,2025-10-22,True
ORD086962,C17555,2025-10-20,Returned,UPI,2025-10-22,True
ORD086963,C02563,2025-10-20,Delivered,UPI,2025-10-22,True
ORD086964,C11290,2025-10-20,Delivered,UPI,2025-10-22,True
ORD086965,C00503,2025-10-20,Delivered,UPI,2025-10-25,False
ORD086966,C10946,2025-10-20,Delivered,UPI,2025-10-23,False
ORD086967,C00242,2025-10-20,Delivered,UPI,2025-10-22,True
ORD086968,C16932,2025-10-21,Delivered,Wallet,2025-10-23,True
ORD086969,C08299,2025-10-21,Delivered,NetBanking,2025-10-26,False
ORD086970,C12218,2025-10-21,Delivered,COD,2025-10-25,False
ORD086971,C12684,2025-10-21,Returned,UPI,2025-10-23,True
ORD086972,C19255,2025-10-21,Delivered,NetBanking,2025-10-25,False
ORD086973,C13327,2025-10-21,Delivered,UPI,2025-10-23,True
ORD086974,C14455,2025-10-21,Delivered,COD,2025-10-23,True
ORD086975,C02425,2025-10-21,Cancelled,COD,2025-10-26,False
ORD086976,C13556,2025-10-21,Delivered,UPI,2025-10-26,False
ORD086977,C01671,2025-10-21,Delivered,COD,2025-10-23,True
ORD086978,C23729,2025-10-21,Delivered,Card,2025-10-25,False
ORD086979,C07779,2025-10-21,Delivered,COD,2025-10-23,True
ORD086980,C17322,2025-10-21,Delivered,COD,2025-10-25,False
ORD086981,C11737,2025-10-21,Delivered,NetBanking,2025-10-23,True
ORD086982,C03437,2025-10-21,Delivered,UPI,2025-10-23,True
ORD086983,C15941,2025-10-21,Delivered,UPI,2025-10-23,True
ORD086984,C10818,2025-10-21,Delivered,COD,2025-10-23,True
ORD086985,C02081,2025-10-21,Delivered,Wallet,2025-10-23,True
ORD086986,C13659,2025-10-21,Delivered,COD,2025-10-26,False
ORD086987,C09596,2025-10-21,Delivered,UPI,2025-10-23,True
ORD086988,C12262,2025-10-21,Returned,UPI,2025-10-24,False
ORD086989,C20717,2025-10-21,Cancelled,Card,2025-10-24,False
ORD086990,C09055,2025-10-21,Delivered,Card,2025-10-23,True
ORD086991,C16785,2025-10-21,Delivered,UPI,2025-10-26,False
ORD086992,C11011,2025-10-21,Delivered,UPI,2025-10-24,False
ORD086993,C08943,2025-10-21,Delivered,UPI,2025-10-23,True
ORD086994,C04234,2025-10-21,Delivered,UPI,2025-10-23,True
ORD086995,C10411,2025-10-21,Delivered,COD,2025-10-23,True
ORD086996,C02704,2025-10-21,Delivered,UPI,2025-10-23,True
ORD086997,C17843,2025-10-21,Cancelled,Card,2025-10-26,False
ORD086998,C23208,2025-10-21,Delivered,UPI,2025-10-26,False
ORD086999,C02605,2025-10-21,Delivered,Wallet,2025-10-23,True
ORD087000,C10724,2025-10-21,Delivered,COD,2025-10-23,True
ORD087001,C00399,2025-10-21,Delivered,COD,2025-10-25,False
ORD087002,C23435,2025-10-21,Delivered,UPI,2025-10-23,True
ORD087003,C07854,2025-10-21,Delivered,UPI,2025-10-23,True
ORD087004,C09016,2025-10-21,Delivered,UPI,2025-10-23,True
ORD087005,C16479,2025-10-21,Shipped,UPI,2025-10-23,True
ORD087006,C08065,2025-10-21,Delivered,Card,2025-10-23,True
ORD087007,C01823,2025-10-21,Delivered,COD,2025-10-26,False
ORD087008,C13272,2025-10-21,Delivered,COD,2025-10-23,True
ORD087009,C14533,2025-10-21,Delivered,Card,2025-10-23,True
ORD087010,C22215,2025-10-21,Delivered,UPI,2025-10-23,True
ORD087011,C24958,2025-10-21,Delivered,UPI,2025-10-26,False
ORD087012,C06633,2025-10-21,Delivered,UPI,2025-10-23,True
ORD087013,C21760,2025-10-21,Delivered,Wallet,2025-10-23,True
ORD087014,C09093,2025-10-21,Delivered,UPI,2025-10-23,True
ORD087015,C08178,2025-10-21,Returned,Card,2025-10-24,False
ORD087016,C19335,2025-10-21,Delivered,UPI,2025-10-23,True
ORD087017,C24285,2025-10-21,Delivered,Card,2025-10-23,True
ORD087018,C14803,2025-10-21,Delivered,UPI,2025-10-23,True
ORD087019,C19144,2025-10-21,Delivered,UPI,2025-10-23,True
ORD087020,C01777,2025-10-21,Delivered,Wallet,2025-10-23,True
ORD087021,C22478,2025-10-21,Delivered,COD,2025-10-25,False
ORD087022,C13651,2025-10-21,Delivered,Card,2025-10-23,True
ORD087023,C23913,2025-10-21,Delivered,COD,2025-10-25,False
ORD087024,C22660,2025-10-21,Delivered,COD,2025-10-26,False
ORD087025,C13210,2025-10-21,Shipped,NetBanking,2025-10-23,True
ORD087026,C15128,2025-10-21,Delivered,UPI,2025-10-23,True
ORD087027,C05650,2025-10-21,Delivered,UPI,2025-10-24,False
ORD087028,C23927,2025-10-21,Delivered,Wallet,2025-10-23,True
ORD087029,C00085,2025-10-21,Delivered,Wallet,2025-10-25,False
ORD087030,C04232,2025-10-21,Delivered,COD,2025-10-26,False
ORD087031,C13780,2025-10-21,Shipped,COD,2025-10-23,True
ORD087032,C21795,2025-10-21,Shipped,COD,2025-10-23,True
ORD087033,C10041,2025-10-21,Delivered,COD,2025-10-25,False
ORD087034,C17651,2025-10-21,Delivered,UPI,2025-10-23,True
ORD087035,C07375,2025-10-21,Delivered,Wallet,2025-10-26,False
ORD087036,C17363,2025-10-21,Cancelled,COD,2025-10-26,False
ORD087037,C09827,2025-10-21,Delivered,UPI,2025-10-23,True
ORD087038,C10838,2025-10-21,Delivered,Card,2025-10-25,False
ORD087039,C12460,2025-10-21,Delivered,UPI,2025-10-23,True
ORD087040,C10240,2025-10-21,Delivered,UPI,2025-10-23,True
ORD087041,C22078,2025-10-21,Delivered,UPI,2025-10-25,False
ORD087042,C06082,2025-10-21,Shipped,Card,2025-10-25,False
ORD087043,C02365,2025-10-21,Delivered,UPI,2025-10-26,False
ORD087044,C15996,2025-10-21,Delivered,UPI,2025-10-23,True
ORD087045,C23997,2025-10-21,Delivered,UPI,2025-10-24,False
ORD087046,C19985,2025-10-21,Returned,COD,2025-10-23,True
ORD087047,C05493,2025-10-21,Delivered,UPI,2025-10-23,True
ORD087048,C03040,2025-10-21,Cancelled,UPI,2025-10-23,True
ORD087049,C00552,2025-10-21,Delivered,UPI,2025-10-26,False
ORD087050,C22609,2025-10-21,Delivered,Card,2025-10-23,True
ORD087051,C17751,2025-10-21,Delivered,COD,2025-10-23,True
ORD087052,C20088,2025-10-21,Delivered,UPI,2025-10-23,True
ORD087053,C17978,2025-10-21,Delivered,Card,2025-10-23,True
ORD087054,C20849,2025-10-21,Delivered,UPI,2025-10-23,True
ORD087055,C05690,2025-10-21,Returned,UPI,2025-10-23,True
ORD087056,C17330,2025-10-21,Delivered,UPI,2025-10-23,True
ORD087057,C23104,2025-10-21,Delivered,Card,2025-10-23,True
ORD087058,C23081,2025-10-21,Delivered,UPI,2025-10-23,True
ORD087059,C18044,2025-10-21,Delivered,UPI,2025-10-23,True
ORD087060,C06526,2025-10-21,Delivered,UPI,2025-10-23,True
ORD087061,C22112,2025-10-21,Delivered,Card,2025-10-23,True
ORD087062,C23828,2025-10-21,Delivered,COD,2025-10-23,True
ORD087063,C23751,2025-10-21,Shipped,NetBanking,2025-10-23,True
ORD087064,C02274,2025-10-21,Returned,COD,2025-10-23,True
ORD087065,C14075,2025-10-21,Delivered,COD,2025-10-23,True
ORD087066,C10825,2025-10-21,Delivered,Card,2025-10-23,True
ORD087067,C15224,2025-10-21,Delivered,UPI,2025-10-23,True
ORD087068,C08901,2025-10-21,Delivered,Wallet,2025-10-24,False
ORD087069,C08539,2025-10-21,Delivered,Card,2025-10-23,True
ORD087070,C21825,2025-10-21,Delivered,NetBanking,2025-10-23,True
ORD087071,C12694,2025-10-21,Delivered,NetBanking,2025-10-23,True
ORD087072,C09117,2025-10-21,Delivered,UPI,2025-10-24,False
ORD087073,C15623,2025-10-21,Delivered,UPI,2025-10-24,False
ORD087074,C18826,2025-10-21,Cancelled,UPI,2025-10-23,True
ORD087075,C03377,2025-10-21,Delivered,NetBanking,2025-10-24,False
ORD087076,C24921,2025-10-21,Delivered,UPI,2025-10-23,True
ORD087077,C09534,2025-10-21,Delivered,NetBanking,2025-10-23,True
ORD087078,C06814,2025-10-21,Delivered,COD,2025-10-23,True
ORD087079,C19950,2025-10-21,Cancelled,COD,2025-10-26,False
ORD087080,C04870,2025-10-21,Delivered,NetBanking,2025-10-23,True
ORD087081,C15982,2025-10-21,Delivered,NetBanking,2025-10-23,True
ORD087082,C07439,2025-10-21,Delivered,NetBanking,2025-10-23,True
ORD087083,C16624,2025-10-21,Delivered,Card,2025-10-24,False
ORD087084,C06415,2025-10-21,Delivered,UPI,2025-10-23,True
ORD087085,C00226,2025-10-21,Cancelled,Card,2025-10-23,True
ORD087086,C19950,2025-10-21,Delivered,UPI,2025-10-25,False
ORD087087,C06198,2025-10-21,Delivered,UPI,2025-10-23,True
ORD087088,C01892,2025-10-21,Delivered,UPI,2025-10-24,False
ORD087089,C07011,2025-10-21,Delivered,UPI,2025-10-23,True
ORD087090,C17092,2025-10-21,Shipped,Card,2025-10-23,True
ORD087091,C12823,2025-10-21,Delivered,Card,2025-10-23,True
ORD087092,C24877,2025-10-21,Delivered,UPI,2025-10-23,True
ORD087093,C21982,2025-10-21,Delivered,UPI,2025-10-23,True
ORD087094,C01286,2025-10-21,Delivered,UPI,2025-10-23,True
ORD087095,C02855,2025-10-21,Delivered,UPI,2025-10-23,True
ORD087096,C12524,2025-10-21,Delivered,COD,2025-10-23,True
ORD087097,C13506,2025-10-21,Delivered,UPI,2025-10-23,True
ORD087098,C06455,2025-10-21,Delivered,COD,2025-10-25,False
ORD087099,C10868,2025-10-21,Delivered,NetBanking,2025-10-25,False
ORD087100,C19217,2025-10-21,Delivered,UPI,2025-10-25,False
ORD087101,C15559,2025-10-21,Delivered,COD,2025-10-26,False
ORD087102,C02729,2025-10-21,Delivered,UPI,2025-10-24,False
ORD087103,C20063,2025-10-21,Delivered,Card,2025-10-23,True
ORD087104,C18558,2025-10-21,Delivered,Card,2025-10-23,True
ORD087105,C02648,2025-10-21,Delivered,UPI,2025-10-25,False
ORD087106,C06861,2025-10-21,Delivered,UPI,2025-10-24,False
ORD087107,C01534,2025-10-21,Delivered,NetBanking,2025-10-23,True
ORD087108,C21393,2025-10-21,Delivered,UPI,2025-10-23,True
ORD087109,C01335,2025-10-21,Delivered,Wallet,2025-10-25,False
ORD087110,C19323,2025-10-21,Delivered,Wallet,2025-10-24,False
ORD087111,C02697,2025-10-21,Delivered,COD,2025-10-23,True
ORD087112,C17577,2025-10-21,Shipped,COD,2025-10-24,False
ORD087113,C12953,2025-10-21,Returned,UPI,2025-10-23,True
ORD087114,C12142,2025-10-21,Shipped,UPI,2025-10-23,True
ORD087115,C04097,2025-10-21,Delivered,UPI,2025-10-23,True
ORD087116,C05504,2025-10-21,Delivered,NetBanking,2025-10-23,True
ORD087117,C16481,2025-10-21,Cancelled,UPI,2025-10-26,False
ORD087118,C11739,2025-10-21,Delivered,NetBanking,2025-10-23,True
ORD087119,C11565,2025-10-22,Delivered,UPI,2025-10-24,True
ORD087120,C02752,2025-10-22,Delivered,COD,2025-10-24,True
ORD087121,C03839,2025-10-22,Delivered,UPI,2025-10-24,True
ORD087122,C24914,2025-10-22,Delivered,Card,2025-10-24,True
ORD087123,C08845,2025-10-22,Delivered,NetBanking,2025-10-24,True
ORD087124,C20007,2025-10-22,Delivered,COD,2025-10-24,True
ORD087125,C11550,2025-10-22,Delivered,UPI,2025-10-25,False
ORD087126,C04100,2025-10-22,Delivered,Card,2025-10-24,True
ORD087127,C01691,2025-10-22,Delivered,COD,2025-10-24,True
ORD087128,C11960,2025-10-22,Delivered,UPI,2025-10-24,True
ORD087129,C17500,2025-10-22,Delivered,UPI,2025-10-24,True
ORD087130,C02521,2025-10-22,Delivered,UPI,2025-10-24,True
ORD087131,C22551,2025-10-22,Cancelled,NetBanking,2025-10-26,False
ORD087132,C15326,2025-10-22,Delivered,Card,2025-10-24,True
ORD087133,C01218,2025-10-22,Delivered,UPI,2025-10-26,False
ORD087134,C19696,2025-10-22,Delivered,NetBanking,2025-10-24,True
ORD087135,C04835,2025-10-22,Shipped,Card,2025-10-24,True
ORD087136,C14050,2025-10-22,Delivered,COD,2025-10-25,False
ORD087137,C18238,2025-10-22,Delivered,UPI,2025-10-24,True
ORD087138,C11942,2025-10-22,Shipped,Wallet,2025-10-24,True
ORD087139,C19094,2025-10-22,Delivered,COD,2025-10-24,True
ORD087140,C10680,2025-10-22,Delivered,COD,2025-10-24,True
ORD087141,C10007,2025-10-22,Delivered,COD,2025-10-27,False
ORD087142,C23515,2025-10-22,Delivered,UPI,2025-10-24,True
ORD087143,C04995,2025-10-22,Delivered,COD,2025-10-24,True
ORD087144,C13591,2025-10-22,Delivered,Card,2025-10-24,True
ORD087145,C16237,2025-10-22,Delivered,UPI,2025-10-25,False
ORD087146,C15327,2025-10-22,Delivered,UPI,2025-10-25,False
ORD087147,C12903,2025-10-22,Delivered,Card,2025-10-24,True
ORD087148,C18215,2025-10-22,Delivered,UPI,2025-10-24,True
ORD087149,C18971,2025-10-22,Delivered,Wallet,2025-10-24,True
ORD087150,C04575,2025-10-22,Cancelled,COD,2025-10-27,False
ORD087151,C11548,2025-10-22,Delivered,UPI,2025-10-24,True
ORD087152,C00944,2025-10-22,Delivered,COD,2025-10-24,True
ORD087153,C15959,2025-10-22,Delivered,Card,2025-10-27,False
ORD087154,C12842,2025-10-22,Shipped,COD,2025-10-26,False
ORD087155,C12228,2025-10-22,Delivered,COD,2025-10-24,True
ORD087156,C06625,2025-10-22,Delivered,NetBanking,2025-10-26,False
ORD087157,C16334,2025-10-22,Delivered,COD,2025-10-24,True
ORD087158,C24850,2025-10-22,Delivered,Wallet,2025-10-26,False
ORD087159,C07358,2025-10-22,Delivered,UPI,2025-10-24,True
ORD087160,C13821,2025-10-22,Delivered,NetBanking,2025-10-24,True
ORD087161,C04708,2025-10-22,Delivered,Card,2025-10-24,True
ORD087162,C03222,2025-10-22,Shipped,Card,2025-10-26,False
ORD087163,C12400,2025-10-22,Delivered,UPI,2025-10-24,True
ORD087164,C02353,2025-10-22,Delivered,Wallet,2025-10-26,False
ORD087165,C10694,2025-10-22,Delivered,Card,2025-10-25,False
ORD087166,C08145,2025-10-22,Cancelled,NetBanking,2025-10-24,True
ORD087167,C03414,2025-10-22,Cancelled,UPI,2025-10-25,False
ORD087168,C07404,2025-10-22,Delivered,Wallet,2025-10-24,True
ORD087169,C18677,2025-10-22,Delivered,Wallet,2025-10-24,True
ORD087170,C23165,2025-10-22,Returned,Card,2025-10-24,True
ORD087171,C24499,2025-10-22,Returned,UPI,2025-10-24,True
ORD087172,C13623,2025-10-22,Delivered,UPI,2025-10-25,False
ORD087173,C15968,2025-10-22,Delivered,UPI,2025-10-26,False
ORD087174,C19738,2025-10-22,Delivered,COD,2025-10-24,True
ORD087175,C17102,2025-10-22,Delivered,COD,2025-10-27,False
ORD087176,C24102,2025-10-22,Delivered,UPI,2025-10-24,True
ORD087177,C09429,2025-10-22,Delivered,UPI,2025-10-24,True
ORD087178,C22370,2025-10-22,Returned,UPI,2025-10-24,True
ORD087179,C00415,2025-10-22,Delivered,Wallet,2025-10-24,True
ORD087180,C13535,2025-10-22,Delivered,UPI,2025-10-24,True
ORD087181,C05553,2025-10-22,Delivered,NetBanking,2025-10-25,False
ORD087182,C08506,2025-10-22,Delivered,UPI,2025-10-27,False
ORD087183,C03025,2025-10-22,Delivered,UPI,2025-10-24,True
ORD087184,C17116,2025-10-22,Delivered,UPI,2025-10-27,False
ORD087185,C05701,2025-10-22,Delivered,Card,2025-10-25,False
ORD087186,C16538,2025-10-22,Delivered,COD,2025-10-26,False
ORD087187,C18566,2025-10-22,Delivered,NetBanking,2025-10-24,True
ORD087188,C19496,2025-10-22,Cancelled,NetBanking,2025-10-24,True
ORD087189,C01730,2025-10-22,Delivered,Card,2025-10-25,False
ORD087190,C20712,2025-10-22,Delivered,UPI,2025-10-24,True
ORD087191,C03867,2025-10-22,Delivered,NetBanking,2025-10-26,False
ORD087192,C20497,2025-10-22,Delivered,Card,2025-10-26,False
ORD087193,C20245,2025-10-22,Delivered,UPI,2025-10-24,True
ORD087194,C16477,2025-10-22,Delivered,COD,2025-10-26,False
ORD087195,C05577,2025-10-22,Delivered,Card,2025-10-25,False
ORD087196,C12633,2025-10-22,Delivered,Wallet,2025-10-24,True
ORD087197,C21066,2025-10-22,Delivered,NetBanking,2025-10-24,True
ORD087198,C14274,2025-10-22,Shipped,NetBanking,2025-10-24,True
ORD087199,C05646,2025-10-22,Delivered,UPI,2025-10-24,True
ORD087200,C03824,2025-10-22,Delivered,Card,2025-10-27,False
ORD087201,C15805,2025-10-22,Delivered,Card,2025-10-24,True
ORD087202,C18235,2025-10-22,Delivered,NetBanking,2025-10-24,True
ORD087203,C15685,2025-10-22,Delivered,COD,2025-10-24,True
ORD087204,C07264,2025-10-22,Shipped,Wallet,2025-10-25,False
ORD087205,C16295,2025-10-22,Delivered,Card,2025-10-25,False
ORD087206,C15248,2025-10-22,Cancelled,Card,2025-10-24,True
ORD087207,C02539,2025-10-22,Delivered,UPI,2025-10-24,True
ORD087208,C14227,2025-10-22,Delivered,UPI,2025-10-27,False
ORD087209,C18151,2025-10-22,Shipped,UPI,2025-10-26,False
ORD087210,C00940,2025-10-22,Delivered,UPI,2025-10-24,True
ORD087211,C06480,2025-10-22,Delivered,UPI,2025-10-24,True
ORD087212,C02733,2025-10-22,Cancelled,NetBanking,2025-10-24,True
ORD087213,C04297,2025-10-22,Delivered,COD,2025-10-24,True
ORD087214,C18550,2025-10-22,Delivered,COD,2025-10-24,True
ORD087215,C18553,2025-10-22,Cancelled,UPI,2025-10-27,False
ORD087216,C09027,2025-10-22,Delivered,UPI,2025-10-24,True
ORD087217,C07810,2025-10-22,Delivered,Card,2025-10-26,False
ORD087218,C16210,2025-10-22,Delivered,NetBanking,2025-10-24,True
ORD087219,C05343,2025-10-22,Delivered,COD,2025-10-24,True
ORD087220,C14941,2025-10-22,Delivered,NetBanking,2025-10-24,True
ORD087221,C24029,2025-10-22,Delivered,UPI,2025-10-24,True
ORD087222,C02038,2025-10-22,Delivered,UPI,2025-10-25,False
ORD087223,C21006,2025-10-22,Delivered,COD,2025-10-25,False
ORD087224,C06037,2025-10-22,Cancelled,UPI,2025-10-24,True
ORD087225,C22240,2025-10-22,Delivered,UPI,2025-10-24,True
ORD087226,C00906,2025-10-22,Delivered,COD,2025-10-24,True
ORD087227,C08499,2025-10-22,Delivered,NetBanking,2025-10-27,False
ORD087228,C18396,2025-10-22,Delivered,UPI,2025-10-25,False
ORD087229,C19972,2025-10-22,Delivered,Wallet,2025-10-24,True
ORD087230,C05497,2025-10-22,Delivered,Wallet,2025-10-24,True
ORD087231,C10715,2025-10-22,Cancelled,Wallet,2025-10-26,False
ORD087232,C15936,2025-10-22,Cancelled,Wallet,2025-10-24,True
ORD087233,C00908,2025-10-22,Delivered,COD,2025-10-24,True
ORD087234,C00817,2025-10-22,Shipped,UPI,2025-10-27,False
ORD087235,C12846,2025-10-22,Delivered,NetBanking,2025-10-24,True
ORD087236,C07707,2025-10-22,Delivered,UPI,2025-10-24,True
ORD087237,C00757,2025-10-22,Delivered,Wallet,2025-10-24,True
ORD087238,C08139,2025-10-22,Delivered,UPI,2025-10-27,False
ORD087239,C04132,2025-10-22,Delivered,Card,2025-10-24,True
ORD087240,C07235,2025-10-22,Delivered,Card,2025-10-27,False
ORD087241,C24513,2025-10-22,Cancelled,COD,2025-10-24,True
ORD087242,C17926,2025-10-22,Delivered,UPI,2025-10-24,True
ORD087243,C21867,2025-10-22,Delivered,Card,2025-10-26,False
ORD087244,C15833,2025-10-22,Delivered,UPI,2025-10-24,True
ORD087245,C12808,2025-10-22,Delivered,COD,2025-10-25,False
ORD087246,C13002,2025-10-22,Returned,UPI,2025-10-26,False
ORD087247,C21795,2025-10-22,Delivered,COD,2025-10-24,True
ORD087248,C07769,2025-10-22,Returned,UPI,2025-10-24,True
ORD087249,C16835,2025-10-22,Returned,NetBanking,2025-10-24,True
ORD087250,C03245,2025-10-22,Delivered,UPI,2025-10-25,False
ORD087251,C15090,2025-10-22,Shipped,Card,2025-10-24,True
ORD087252,C14956,2025-10-22,Delivered,Wallet,2025-10-24,True
ORD087253,C14669,2025-10-22,Delivered,UPI,2025-10-24,True
ORD087254,C20584,2025-10-22,Delivered,COD,2025-10-24,True
ORD087255,C19919,2025-10-22,Delivered,COD,2025-10-24,True
ORD087256,C10134,2025-10-22,Delivered,COD,2025-10-25,False
ORD087257,C03674,2025-10-22,Delivered,Card,2025-10-25,False
ORD087258,C07308,2025-10-22,Delivered,UPI,2025-10-24,True
ORD087259,C02504,2025-10-22,Delivered,NetBanking,2025-10-24,True
ORD087260,C02064,2025-10-22,Delivered,COD,2025-10-25,False
ORD087261,C07759,2025-10-22,Delivered,UPI,2025-10-24,True
ORD087262,C05689,2025-10-22,Delivered,UPI,2025-10-26,False
ORD087263,C08506,2025-10-22,Delivered,COD,2025-10-25,False
ORD087264,C14603,2025-10-22,Delivered,NetBanking,2025-10-24,True
ORD087265,C13873,2025-10-22,Delivered,UPI,2025-10-24,True
ORD087266,C21522,2025-10-22,Delivered,UPI,2025-10-24,True
ORD087267,C05000,2025-10-22,Shipped,COD,2025-10-27,False
ORD087268,C07669,2025-10-22,Delivered,UPI,2025-10-24,True
ORD087269,C15618,2025-10-22,Cancelled,COD,2025-10-24,True
ORD087270,C20805,2025-10-22,Delivered,UPI,2025-10-24,True
ORD087271,C17920,2025-10-22,Delivered,Card,2025-10-25,False
ORD087272,C12159,2025-10-22,Cancelled,Card,2025-10-24,True
ORD087273,C03629,2025-10-22,Delivered,Wallet,2025-10-25,False
ORD087274,C24113,2025-10-22,Delivered,COD,2025-10-27,False
ORD087275,C02521,2025-10-22,Delivered,Card,2025-10-24,True
ORD087276,C00172,2025-10-22,Delivered,COD,2025-10-25,False
ORD087277,C05495,2025-10-22,Delivered,Wallet,2025-10-24,True
ORD087278,C19082,2025-10-22,Delivered,Card,2025-10-25,False
ORD087279,C02392,2025-10-22,Delivered,COD,2025-10-27,False
ORD087280,C07005,2025-10-22,Delivered,UPI,2025-10-24,True
ORD087281,C02464,2025-10-22,Delivered,UPI,2025-10-24,True
ORD087282,C23627,2025-10-22,Delivered,Card,2025-10-24,True
ORD087283,C14799,2025-10-22,Delivered,NetBanking,2025-10-24,True
ORD087284,C23241,2025-10-22,Delivered,UPI,2025-10-26,False
ORD087285,C12615,2025-10-22,Delivered,COD,2025-10-25,False
ORD087286,C12565,2025-10-22,Delivered,COD,2025-10-24,True
ORD087287,C04603,2025-10-22,Delivered,COD,2025-10-27,False
ORD087288,C05238,2025-10-22,Cancelled,UPI,2025-10-24,True
ORD087289,C18921,2025-10-22,Delivered,Card,2025-10-27,False
ORD087290,C22758,2025-10-22,Delivered,UPI,2025-10-24,True
ORD087291,C03718,2025-10-22,Delivered,UPI,2025-10-24,True
ORD087292,C15572,2025-10-22,Delivered,COD,2025-10-24,True
ORD087293,C19373,2025-10-22,Delivered,COD,2025-10-26,False
ORD087294,C05974,2025-10-22,Delivered,COD,2025-10-24,True
ORD087295,C19724,2025-10-22,Returned,UPI,2025-10-24,True
ORD087296,C19217,2025-10-22,Delivered,UPI,2025-10-24,True
ORD087297,C01362,2025-10-22,Delivered,UPI,2025-10-26,False
ORD087298,C13749,2025-10-22,Delivered,UPI,2025-10-26,False
ORD087299,C02514,2025-10-22,Delivered,UPI,2025-10-24,True
ORD087300,C20772,2025-10-22,Delivered,UPI,2025-10-24,True
ORD087301,C17337,2025-10-22,Cancelled,Card,2025-10-24,True
ORD087302,C00466,2025-10-22,Shipped,Wallet,2025-10-24,True
ORD087303,C23967,2025-10-22,Delivered,COD,2025-10-24,True
ORD087304,C01167,2025-10-22,Delivered,UPI,2025-10-24,True
ORD087305,C06145,2025-10-22,Delivered,UPI,2025-10-24,True
ORD087306,C15964,2025-10-22,Delivered,COD,2025-10-26,False
ORD087307,C11193,2025-10-22,Delivered,NetBanking,2025-10-25,False
ORD087308,C19824,2025-10-22,Delivered,NetBanking,2025-10-24,True
ORD087309,C23672,2025-10-22,Delivered,UPI,2025-10-26,False
ORD087310,C00691,2025-10-22,Returned,UPI,2025-10-24,True
ORD087311,C15839,2025-10-22,Delivered,Wallet,2025-10-24,True
ORD087312,C09189,2025-10-22,Delivered,COD,2025-10-27,False
ORD087313,C10268,2025-10-22,Delivered,NetBanking,2025-10-24,True
ORD087314,C15808,2025-10-22,Delivered,NetBanking,2025-10-25,False
ORD087315,C17047,2025-10-22,Delivered,NetBanking,2025-10-24,True
ORD087316,C09563,2025-10-22,Returned,COD,2025-10-24,True
ORD087317,C14723,2025-10-22,Delivered,Card,2025-10-24,True
ORD087318,C01441,2025-10-22,Cancelled,UPI,2025-10-24,True
ORD087319,C18080,2025-10-22,Cancelled,NetBanking,2025-10-24,True
ORD087320,C17495,2025-10-22,Delivered,NetBanking,2025-10-24,True
ORD087321,C07980,2025-10-22,Delivered,UPI,2025-10-24,True
ORD087322,C01673,2025-10-22,Delivered,Card,2025-10-24,True
ORD087323,C07357,2025-10-22,Cancelled,UPI,2025-10-24,True
ORD087324,C17464,2025-10-22,Delivered,UPI,2025-10-24,True
ORD087325,C00859,2025-10-22,Delivered,Card,2025-10-24,True
ORD087326,C22548,2025-10-22,Returned,Card,2025-10-24,True
ORD087327,C09366,2025-10-22,Delivered,NetBanking,2025-10-26,False
ORD087328,C15358,2025-10-23,Cancelled,COD,2025-10-27,False
ORD087329,C07828,2025-10-23,Cancelled,COD,2025-10-25,True
ORD087330,C16005,2025-10-23,Delivered,NetBanking,2025-10-25,True
ORD087331,C10267,2025-10-23,Delivered,UPI,2025-10-27,False
ORD087332,C01417,2025-10-23,Delivered,COD,2025-10-26,False
ORD087333,C19617,2025-10-23,Shipped,UPI,2025-10-25,True
ORD087334,C05388,2025-10-23,Delivered,UPI,2025-10-27,False
ORD087335,C14671,2025-10-23,Delivered,UPI,2025-10-25,True
ORD087336,C02443,2025-10-23,Delivered,Card,2025-10-25,True
ORD087337,C11206,2025-10-23,Delivered,UPI,2025-10-25,True
ORD087338,C11536,2025-10-23,Delivered,COD,2025-10-25,True
ORD087339,C01239,2025-10-23,Delivered,UPI,2025-10-25,True
ORD087340,C07898,2025-10-23,Delivered,UPI,2025-10-25,True
ORD087341,C03165,2025-10-23,Delivered,Card,2025-10-25,True
ORD087342,C05475,2025-10-23,Delivered,COD,2025-10-28,False
ORD087343,C20569,2025-10-23,Delivered,Card,2025-10-25,True
ORD087344,C19925,2025-10-23,Returned,Card,2025-10-25,True
ORD087345,C11217,2025-10-23,Delivered,NetBanking,2025-10-25,True
