order_item_id,order_id,product_id,seller_id,quantity,unit_price,discount_pct,platform_fee_pct
OI0135756,ORD079940,P00090,S0333,1,9291.0,0.0,0.08
OI0135757,ORD079941,P01094,S0274,2,5980.0,0.0,0.14
OI0135758,ORD079942,P02845,S0077,1,1956.0,0.0,0.14
OI0135759,ORD079942,P00157,S0261,2,20115.0,0.0,0.14
OI0135760,ORD079942,P00710,S0019,2,55049.0,0.19,0.07
OI0135761,ORD079942,P02147,S0092,1,5809.0,0.0,0.15
OI0135762,ORD079943,P02008,S0162,2,1866.0,0.0,0.13
OI0135763,ORD079943,P00049,S0052,1,1920.0,0.0,0.12
OI0135764,ORD079943,P00263,S0194,1,20103.0,0.0,0.1
OI0135765,ORD079944,P02399,S0036,1,1158.0,0.0,0.09
OI0135766,ORD079945,P02599,S0186,1,84377.0,0.22,0.07
OI0135767,ORD079946,P02527,S0374,1,10900.0,0.0,0.14
OI0135768,ORD079947,P02798,S0042,2,2291.0,0.0,0.16
OI0135769,ORD079947,P02095,S0144,1,50093.0,0.0,0.09
OI0135770,ORD079948,P00045,S0158,1,6226.0,0.0,0.14
OI0135771,ORD079948,P01472,S0064,1,1236.0,0.0,0.11
OI0135772,ORD079949,P00812,S0385,1,1673.0,0.13,0.14
OI0135773,ORD079950,P00026,S0226,1,170.0,0.17,0.14
OI0135774,ORD079951,P01229,S0341,1,4167.0,0.0,0.16
OI0135775,ORD079952,P02978,S0283,1,23198.0,0.0,0.13
OI0135776,ORD079953,P02767,S0344,2,1001.0,0.13,0.16
OI0135777,ORD079954,P02852,S0183,1,400.0,0.0,0.14
OI0135778,ORD079955,P02986,S0377,1,4142.0,0.0,0.13
OI0135779,ORD079955,P01798,S0065,1,20809.0,0.0,0.15
OI0135780,ORD079955,P00666,S0141,1,50969.0,0.0,0.06
OI0135781,ORD079956,P01215,S0137,1,734.0,0.1,0.08
OI0135782,ORD079956,P00866,S0314,1,1585.0,0.23,0.16
OI0135783,ORD079956,P00082,S0050,1,3591.0,0.08,0.16
OI0135784,ORD079957,P01743,S0336,1,64300.0,0.15,0.09
OI0135785,ORD079957,P02719,S0251,1,5814.0,0.08,0.17
OI0135786,ORD079958,P02348,S0383,1,2200.0,0.0,0.08
OI0135787,ORD079958,P00732,S0138,3,1420.0,0.0,0.12
OI0135788,ORD079958,P01327,S0007,1,79085.0,0.0,0.1
OI0135789,ORD079958,P01260,S0191,1,20641.0,0.0,0.08
OI0135790,ORD079959,P00271,S0166,1,4152.0,0.09,0.17
OI0135791,ORD079960,P00057,S0162,1,1560.0,0.17,0.13
OI0135792,ORD079960,P01813,S0328,1,2179.0,0.0,0.17
OI0135793,ORD079961,P01539,S0131,1,78813.0,0.2,0.09
OI0135794,ORD079961,P01009,S0252,1,435.0,0.0,0.12
OI0135795,ORD079962,P01456,S0170,1,74880.0,0.0,0.09
OI0135796,ORD079962,P00982,S0206,1,6833.0,0.0,0.17
OI0135797,ORD079963,P00324,S0125,1,24286.0,0.0,0.15
OI0135798,ORD079963,P00344,S0174,2,1722.0,0.0,0.11
OI0135799,ORD079964,P02031,S0162,1,4362.0,0.0,0.15
OI0135800,ORD079964,P00314,S0102,1,11074.0,0.2,0.13
OI0135801,ORD079964,P02937,S0197,1,53180.0,0.06,0.08
OI0135802,ORD079964,P02298,S0257,1,28753.0,0.16,0.07
OI0135803,ORD079965,P00647,S0290,1,20767.0,0.05,0.06
OI0135804,ORD079966,P00420,S0374,2,16216.0,0.0,0.12
OI0135805,ORD079966,P02935,S0007,2,5239.0,0.13,0.16
OI0135806,ORD079966,P01924,S0063,1,1165.0,0.0,0.12
OI0135807,ORD079966,P02577,S0400,1,6924.0,0.0,0.15
OI0135808,ORD079967,P01698,S0102,2,10996.0,0.0,0.16
OI0135809,ORD079967,P00954,S0270,1,12417.0,0.04,0.08
OI0135810,ORD079968,P01970,S0270,1,77963.0,0.21,0.1
OI0135811,ORD079969,P02381,S0331,1,6202.0,0.0,0.14
OI0135812,ORD079970,P01885,S0385,3,1218.0,0.16,0.11
OI0135813,ORD079971,P01292,S0017,1,2490.0,0.13,0.08
OI0135814,ORD079972,P00856,S0393,1,19906.0,0.0,0.13
OI0135815,ORD079972,P02997,S0392,3,709.0,0.15,0.13
OI0135816,ORD079972,P00772,S0100,1,42595.0,0.0,0.07
OI0135817,ORD079973,P01322,S0146,1,85480.0,0.0,0.08
OI0135818,ORD079974,P00342,S0056,1,19190.0,0.05,0.15
OI0135819,ORD079975,P02988,S0085,1,25697.0,0.0,0.09
OI0135820,ORD079976,P01713,S0270,3,84372.0,0.0,0.06
OI0135821,ORD079977,P00782,S0063,1,66356.0,0.0,0.09
OI0135822,ORD079977,P01202,S0177,1,58757.0,0.09,0.07
OI0135823,ORD079978,P01335,S0220,2,774.0,0.0,0.09
OI0135824,ORD079979,P02919,S0302,1,66254.0,0.01,0.08
OI0135825,ORD079980,P02817,S0317,1,2368.0,0.0,0.12
OI0135826,ORD079981,P01308,S0389,1,52691.0,0.0,0.1
OI0135827,ORD079982,P00432,S0230,1,7028.0,0.13,0.15
OI0135828,ORD079983,P00539,S0379,1,33273.0,0.0,0.07
OI0135829,ORD079984,P00111,S0017,1,83153.0,0.0,0.07
OI0135830,ORD079984,P02105,S0195,1,10707.0,0.0,0.14
OI0135831,ORD079985,P00175,S0288,1,15620.0,0.19,0.15
OI0135832,ORD079985,P00461,S0108,1,713.0,0.0,0.16
OI0135833,ORD079985,P00947,S0265,2,4200.0,0.0,0.14
OI0135834,ORD079986,P01745,S0291,1,61535.0,0.0,0.09
OI0135835,ORD079987,P00948,S0370,1,1882.0,0.0,0.09
OI0135836,ORD079987,P00668,S0307,1,21167.0,0.0,0.08
OI0135837,ORD079988,P00351,S0253,1,51988.0,0.0,0.08
OI0135838,ORD079988,P01783,S0082,2,19642.0,0.03,0.14
OI0135839,ORD079989,P01965,S0053,1,436.0,0.0,0.09
OI0135840,ORD079989,P01829,S0133,3,3515.0,0.0,0.13
OI0135841,ORD079990,P01806,S0355,3,61194.0,0.0,0.08
OI0135842,ORD079990,P00705,S0218,1,43486.0,0.0,0.08
OI0135843,ORD079990,P00663,S0127,1,23018.0,0.0,0.13
OI0135844,ORD079991,P01706,S0094,1,25829.0,0.0,0.08
OI0135845,ORD079992,P01092,S0256,1,970.0,0.25,0.1
OI0135846,ORD079993,P00524,S0380,3,5151.0,0.0,0.15
OI0135847,ORD079993,P02100,S0165,2,38.0,0.0,0.11
OI0135848,ORD079994,P00925,S0369,1,2271.0,0.0,0.15
OI0135849,ORD079994,P01858,S0146,1,72033.0,0.0,0.09
OI0135850,ORD079995,P02545,S0015,1,52416.0,0.0,0.07
OI0135851,ORD079996,P02680,S0286,1,1386.0,0.0,0.13
OI0135852,ORD079996,P01070,S0357,2,4676.0,0.23,0.13
OI0135853,ORD079996,P01790,S0043,1,13600.0,0.0,0.13
OI0135854,ORD079997,P02730,S0184,1,1753.0,0.15,0.17
OI0135855,ORD079997,P00541,S0171,1,1098.0,0.0,0.12
OI0135856,ORD079998,P00971,S0221,1,697.0,0.0,0.12
OI0135857,ORD079998,P02892,S0373,2,62302.0,0.0,0.08
OI0135858,ORD079999,P00851,S0006,1,2041.0,0.0,0.12
OI0135859,ORD080000,P00806,S0105,1,14144.0,0.09,0.12
OI0135860,ORD080001,P01157,S0369,1,2613.0,0.0,0.13
OI0135861,ORD080002,P02204,S0196,1,1843.0,0.0,0.1
OI0135862,ORD080002,P01309,S0195,3,27197.0,0.0,0.14
OI0135863,ORD080002,P02194,S0386,1,4284.0,0.0,0.14
OI0135864,ORD080003,P01191,S0356,1,17702.0,0.0,0.09
OI0135865,ORD080004,P02283,S0097,2,1142.0,0.0,0.15
OI0135866,ORD080004,P01496,S0368,1,7336.0,0.0,0.13
OI0135867,ORD080005,P01172,S0015,1,750.0,0.0,0.13
OI0135868,ORD080006,P02407,S0223,1,1006.0,0.0,0.16
OI0135869,ORD080006,P02824,S0123,2,15675.0,0.12,0.07
OI0135870,ORD080006,P01820,S0150,1,2169.0,0.02,0.16
OI0135871,ORD080007,P00201,S0201,3,4030.0,0.08,0.13
OI0135872,ORD080008,P01409,S0386,1,4485.0,0.24,0.13
OI0135873,ORD080009,P01914,S0119,1,2180.0,0.02,0.16
OI0135874,ORD080010,P01362,S0367,2,4566.0,0.0,0.17
OI0135875,ORD080011,P00382,S0053,1,29846.0,0.0,0.07
OI0135876,ORD080012,P00154,S0021,1,33887.0,0.0,0.1
OI0135877,ORD080013,P00948,S0223,1,1839.0,0.2,0.09
OI0135878,ORD080013,P00679,S0320,1,1972.0,0.0,0.12
OI0135879,ORD080014,P02783,S0317,1,77756.0,0.0,0.09
OI0135880,ORD080014,P01020,S0207,1,14961.0,0.0,0.09
OI0135881,ORD080015,P01605,S0325,1,23101.0,0.0,0.16
OI0135882,ORD080016,P02714,S0238,1,13900.0,0.0,0.08
OI0135883,ORD080017,P02476,S0108,1,1639.0,0.21,0.09
OI0135884,ORD080017,P02455,S0320,1,3340.0,0.05,0.15
OI0135885,ORD080017,P02647,S0004,1,12417.0,0.0,0.08
OI0135886,ORD080017,P01098,S0119,1,37499.0,0.24,0.09
OI0135887,ORD080018,P02435,S0215,1,8805.0,0.0,0.16
OI0135888,ORD080018,P02924,S0391,1,22777.0,0.0,0.13
OI0135889,ORD080018,P02555,S0018,2,968.0,0.0,0.12
OI0135890,ORD080019,P02082,S0060,2,1418.0,0.11,0.11
OI0135891,ORD080020,P00111,S0103,1,68358.0,0.0,0.07
OI0135892,ORD080021,P00963,S0062,3,1159.0,0.0,0.14
OI0135893,ORD080022,P02742,S0245,1,3019.0,0.0,0.17
OI0135894,ORD080023,P01195,S0167,1,439.0,0.0,0.09
OI0135895,ORD080024,P02984,S0344,1,1292.0,0.0,0.17
OI0135896,ORD080025,P02598,S0230,1,76199.0,0.0,0.09
OI0135897,ORD080026,P00593,S0194,1,256.0,0.23,0.11
OI0135898,ORD080026,P02570,S0185,1,1925.0,0.0,0.13
OI0135899,ORD080026,P01695,S0030,2,6607.0,0.06,0.08
OI0135900,ORD080027,P02248,S0152,2,13493.0,0.12,0.12
OI0135901,ORD080028,P02049,S0074,1,4165.0,0.0,0.17
OI0135902,ORD080028,P00137,S0228,2,1217.0,0.0,0.17
OI0135903,ORD080028,P01031,S0137,1,46307.0,0.0,0.06
OI0135904,ORD080029,P00438,S0235,1,55269.0,0.0,0.06
OI0135905,ORD080030,P01224,S0149,2,2021.0,0.25,0.09
OI0135906,ORD080030,P01843,S0003,1,2708.0,0.1,0.1
OI0135907,ORD080031,P01401,S0338,1,388.0,0.17,0.12
OI0135908,ORD080032,P00973,S0225,1,5498.0,0.0,0.14
OI0135909,ORD080032,P02039,S0183,1,3662.0,0.0,0.15
OI0135910,ORD080032,P00792,S0329,1,1613.0,0.0,0.14
OI0135911,ORD080033,P02635,S0083,1,330.0,0.2,0.1
OI0135912,ORD080033,P02816,S0254,1,349.0,0.0,0.12
OI0135913,ORD080034,P00173,S0215,1,3856.0,0.23,0.14
OI0135914,ORD080035,P02098,S0358,2,70423.0,0.0,0.06
OI0135915,ORD080036,P00885,S0216,1,2651.0,0.1,0.11
OI0135916,ORD080036,P00502,S0016,1,674.0,0.0,0.11
OI0135917,ORD080036,P00136,S0336,1,64076.0,0.08,0.07
OI0135918,ORD080037,P02753,S0383,1,9831.0,0.0,0.14
OI0135919,ORD080038,P00318,S0350,1,5244.0,0.0,0.17
OI0135920,ORD080038,P02563,S0104,2,5449.0,0.0,0.14
OI0135921,ORD080039,P01565,S0242,1,9478.0,0.0,0.16
OI0135922,ORD080039,P01998,S0139,1,1649.0,0.0,0.15
OI0135923,ORD080040,P02580,S0201,1,1779.0,0.21,0.14
OI0135924,ORD080041,P01602,S0086,3,14674.0,0.02,0.13
OI0135925,ORD080042,P01984,S0302,1,5174.0,0.17,0.17
OI0135926,ORD080042,P00290,S0100,1,37634.0,0.0,0.1
OI0135927,ORD080043,P00406,S0272,2,18355.0,0.0,0.14
OI0135928,ORD080044,P01996,S0380,2,1549.0,0.0,0.11
OI0135929,ORD080044,P00063,S0078,1,67133.0,0.0,0.08
OI0135930,ORD080044,P00709,S0328,1,1292.0,0.0,0.17
OI0135931,ORD080045,P02890,S0387,2,49099.0,0.0,0.09
OI0135932,ORD080046,P02249,S0136,1,967.0,0.0,0.12
OI0135933,ORD080046,P01569,S0242,1,34084.0,0.0,0.09
OI0135934,ORD080047,P02358,S0063,2,7394.0,0.19,0.16
OI0135935,ORD080047,P00227,S0087,2,1388.0,0.0,0.12
OI0135936,ORD080047,P02837,S0237,2,11706.0,0.05,0.08
OI0135937,ORD080048,P02989,S0124,1,142.0,0.13,0.11
OI0135938,ORD080049,P02545,S0322,1,52404.0,0.0,0.08
OI0135939,ORD080049,P02193,S0264,2,1353.0,0.0,0.11
OI0135940,ORD080050,P01715,S0127,1,246.0,0.0,0.11
OI0135941,ORD080050,P01200,S0168,2,682.0,0.18,0.11
OI0135942,ORD080050,P02677,S0305,1,162.0,0.0,0.12
OI0135943,ORD080051,P01807,S0076,1,836.0,0.0,0.13
OI0135944,ORD080052,P00170,S0345,1,739.0,0.0,0.1
OI0135945,ORD080053,P02995,S0111,1,28559.0,0.0,0.08
OI0135946,ORD080054,P00666,S0094,1,49931.0,0.06,0.07
OI0135947,ORD080055,P01824,S0100,1,941.0,0.01,0.15
OI0135948,ORD080056,P02412,S0393,1,673.0,0.0,0.14
OI0135949,ORD080057,P00224,S0331,1,2483.0,0.05,0.15
OI0135950,ORD080058,P00032,S0243,2,17709.0,0.25,0.13
OI0135951,ORD080058,P01728,S0276,1,1019.0,0.23,0.11
OI0135952,ORD080059,P02041,S0199,1,59817.0,0.0,0.08
OI0135953,ORD080060,P01264,S0226,1,172.0,0.0,0.14
OI0135954,ORD080061,P00578,S0246,1,239.0,0.0,0.11
OI0135955,ORD080061,P00198,S0029,1,67131.0,0.18,0.08
OI0135956,ORD080062,P01724,S0346,2,3686.0,0.0,0.15
OI0135957,ORD080063,P02584,S0027,1,50268.0,0.0,0.1
OI0135958,ORD080063,P01816,S0132,1,8580.0,0.0,0.15
OI0135959,ORD080063,P00823,S0259,1,61786.0,0.04,0.07
OI0135960,ORD080064,P01975,S0319,1,6126.0,0.0,0.14
OI0135961,ORD080065,P00440,S0255,1,1914.0,0.06,0.08
OI0135962,ORD080066,P00511,S0364,1,1953.0,0.22,0.12
OI0135963,ORD080066,P01633,S0141,2,7688.0,0.03,0.13
OI0135964,ORD080067,P00515,S0255,1,683.0,0.0,0.1
OI0135965,ORD080068,P00698,S0305,3,1150.0,0.0,0.14
OI0135966,ORD080068,P02267,S0210,2,54371.0,0.0,0.08
OI0135967,ORD080069,P02833,S0228,3,1918.0,0.0,0.16
OI0135968,ORD080069,P02399,S0199,1,1078.0,0.0,0.11
OI0135969,ORD080070,P02916,S0168,1,2876.0,0.19,0.06
OI0135970,ORD080071,P02104,S0139,1,34556.0,0.06,0.08
OI0135971,ORD080071,P00099,S0088,2,7331.0,0.0,0.16
OI0135972,ORD080071,P02570,S0201,1,1816.0,0.0,0.14
OI0135973,ORD080072,P01507,S0103,2,1216.0,0.0,0.1
OI0135974,ORD080072,P01984,S0283,2,5126.0,0.21,0.15
OI0135975,ORD080072,P01134,S0265,1,3339.0,0.0,0.16
OI0135976,ORD080073,P02373,S0174,1,1194.0,0.0,0.11
OI0135977,ORD080074,P01596,S0038,1,579.0,0.0,0.14
OI0135978,ORD080074,P02136,S0354,3,3015.0,0.0,0.14
OI0135979,ORD080075,P02904,S0084,2,4181.0,0.0,0.16
OI0135980,ORD080076,P00551,S0388,2,57203.0,0.0,0.07
OI0135981,ORD080077,P00936,S0113,2,1233.0,0.0,0.12
OI0135982,ORD080078,P00198,S0274,1,71308.0,0.06,0.08
OI0135983,ORD080078,P01929,S0105,2,1838.0,0.0,0.12
OI0135984,ORD080079,P01397,S0196,1,1296.0,0.0,0.14
OI0135985,ORD080080,P02888,S0180,2,4002.0,0.24,0.15
OI0135986,ORD080080,P02251,S0235,1,24567.0,0.16,0.13
OI0135987,ORD080081,P01343,S0089,1,13753.0,0.0,0.14
OI0135988,ORD080081,P00464,S0342,1,397.0,0.03,0.12
OI0135989,ORD080081,P00717,S0190,1,34190.0,0.0,0.06
OI0135990,ORD080081,P02426,S0079,1,735.0,0.0,0.1
OI0135991,ORD080082,P02446,S0301,1,3730.0,0.0,0.13
OI0135992,ORD080083,P00385,S0043,1,16611.0,0.03,0.13
OI0135993,ORD080084,P00518,S0152,2,6453.0,0.13,0.15
OI0135994,ORD080084,P02862,S0056,2,938.0,0.0,0.16
OI0135995,ORD080084,P02592,S0312,1,6217.0,0.0,0.14
OI0135996,ORD080085,P00119,S0211,3,1168.0,0.2,0.11
OI0135997,ORD080086,P02554,S0080,1,57471.0,0.0,0.07
OI0135998,ORD080087,P02348,S0373,1,2201.0,0.0,0.1
OI0135999,ORD080088,P02338,S0304,3,1205.0,0.0,0.11
OI0136000,ORD080088,P00514,S0186,2,7010.0,0.14,0.16
OI0136001,ORD080089,P02488,S0276,2,27926.0,0.06,0.08
OI0136002,ORD080089,P01785,S0165,3,13954.0,0.17,0.07
OI0136003,ORD080090,P00099,S0271,1,6796.0,0.0,0.14
OI0136004,ORD080091,P01863,S0337,1,924.0,0.13,0.17
OI0136005,ORD080091,P01884,S0238,1,2036.0,0.21,0.1
OI0136006,ORD080091,P00572,S0145,2,57713.0,0.06,0.06
OI0136007,ORD080092,P00069,S0107,3,61018.0,0.0,0.09
OI0136008,ORD080092,P02974,S0032,3,2590.0,0.0,0.15
OI0136009,ORD080093,P02166,S0111,1,1318.0,0.0,0.11
OI0136010,ORD080093,P02628,S0112,1,24489.0,0.0,0.08
OI0136011,ORD080094,P01421,S0182,1,63950.0,0.2,0.08
OI0136012,ORD080095,P02436,S0155,1,55109.0,0.0,0.06
OI0136013,ORD080096,P00751,S0078,1,8809.0,0.19,0.17
OI0136014,ORD080096,P00984,S0165,2,74057.0,0.0,0.09
OI0136015,ORD080096,P02540,S0151,1,5759.0,0.0,0.16
OI0136016,ORD080097,P01237,S0172,2,1660.0,0.0,0.11
OI0136017,ORD080098,P01389,S0125,3,1298.0,0.16,0.16
OI0136018,ORD080099,P00355,S0378,2,2226.0,0.15,0.09
OI0136019,ORD080099,P02728,S0271,1,2116.0,0.0,0.11
OI0136020,ORD080100,P00386,S0162,1,1424.0,0.0,0.11
OI0136021,ORD080100,P02672,S0344,1,5071.0,0.0,0.14
OI0136022,ORD080101,P01249,S0113,1,7429.0,0.0,0.14
OI0136023,ORD080102,P00339,S0280,1,7856.0,0.09,0.14
OI0136024,ORD080103,P01811,S0306,1,3316.0,0.0,0.13
OI0136025,ORD080104,P02243,S0361,3,6281.0,0.25,0.17
OI0136026,ORD080105,P01651,S0147,1,21553.0,0.04,0.08
OI0136027,ORD080105,P01626,S0103,1,50546.0,0.0,0.1
OI0136028,ORD080105,P00409,S0005,2,63639.0,0.0,0.08
OI0136029,ORD080106,P00360,S0039,1,15671.0,0.0,0.14
OI0136030,ORD080107,P01433,S0127,3,2049.0,0.0,0.09
OI0136031,ORD080108,P02661,S0139,2,2200.0,0.25,0.09
OI0136032,ORD080108,P01626,S0273,2,55518.0,0.0,0.1
OI0136033,ORD080108,P02595,S0144,1,2177.0,0.0,0.16
OI0136034,ORD080109,P00202,S0208,2,20341.0,0.0,0.09
OI0136035,ORD080110,P01863,S0299,1,931.0,0.0,0.16
OI0136036,ORD080110,P02184,S0263,1,18730.0,0.0,0.07
OI0136037,ORD080110,P00232,S0358,2,1119.0,0.0,0.11
OI0136038,ORD080111,P01654,S0146,1,50636.0,0.0,0.07
OI0136039,ORD080111,P00988,S0051,3,628.0,0.0,0.13
OI0136040,ORD080111,P02397,S0157,2,14969.0,0.01,0.08
OI0136041,ORD080112,P00007,S0227,2,107.0,0.13,0.13
OI0136042,ORD080112,P00778,S0120,1,1304.0,0.0,0.11
OI0136043,ORD080112,P01678,S0063,1,9523.0,0.0,0.09
OI0136044,ORD080113,P00931,S0003,1,12016.0,0.19,0.12
OI0136045,ORD080113,P02155,S0339,1,6604.0,0.0,0.16
OI0136046,ORD080113,P02827,S0308,1,6573.0,0.0,0.17
OI0136047,ORD080114,P02866,S0400,3,12694.0,0.0,0.15
OI0136048,ORD080114,P02260,S0125,1,9666.0,0.0,0.06
OI0136049,ORD080115,P02294,S0067,2,504.0,0.0,0.13
OI0136050,ORD080116,P01844,S0217,3,219.0,0.24,0.13
OI0136051,ORD080116,P00642,S0047,1,1033.0,0.0,0.12
OI0136052,ORD080116,P01129,S0083,1,390.0,0.0,0.15
OI0136053,ORD080117,P00902,S0153,1,302.0,0.0,0.15
OI0136054,ORD080117,P02400,S0024,2,52172.0,0.0,0.06
OI0136055,ORD080118,P00740,S0314,1,1419.0,0.0,0.1
OI0136056,ORD080118,P00982,S0299,3,6648.0,0.0,0.16
OI0136057,ORD080119,P00852,S0105,2,54798.0,0.0,0.07
OI0136058,ORD080120,P01987,S0211,1,62874.0,0.0,0.08
OI0136059,ORD080120,P00454,S0291,1,1790.0,0.0,0.14
OI0136060,ORD080121,P01740,S0109,1,78297.0,0.15,0.09
OI0136061,ORD080122,P00210,S0324,3,7247.0,0.0,0.14
OI0136062,ORD080122,P01206,S0296,1,27356.0,0.0,0.08
OI0136063,ORD080123,P01104,S0017,2,590.0,0.0,0.1
OI0136064,ORD080124,P02193,S0074,1,1616.0,0.0,0.14
OI0136065,ORD080124,P00310,S0130,1,981.0,0.0,0.16
OI0136066,ORD080125,P02566,S0329,3,5450.0,0.07,0.14
OI0136067,ORD080126,P02691,S0317,2,5748.0,0.01,0.14
OI0136068,ORD080126,P00826,S0126,1,1139.0,0.0,0.12
OI0136069,ORD080126,P00565,S0010,1,1699.0,0.14,0.1
OI0136070,ORD080127,P02667,S0160,1,46997.0,0.18,0.07
OI0136071,ORD080127,P02128,S0283,1,4426.0,0.11,0.13
OI0136072,ORD080128,P01846,S0374,2,3228.0,0.1,0.13
OI0136073,ORD080128,P00892,S0010,2,22238.0,0.07,0.12
OI0136074,ORD080128,P01620,S0353,2,311.0,0.0,0.08
OI0136075,ORD080129,P02124,S0162,1,1538.0,0.0,0.14
OI0136076,ORD080130,P00573,S0110,3,6213.0,0.0,0.15
OI0136077,ORD080130,P00307,S0296,1,2473.0,0.0,0.14
OI0136078,ORD080130,P00819,S0062,1,20163.0,0.24,0.06
OI0136079,ORD080131,P01069,S0390,1,4185.0,0.0,0.07
OI0136080,ORD080131,P02023,S0193,1,4102.0,0.22,0.16
OI0136081,ORD080132,P01164,S0157,1,38676.0,0.0,0.08
OI0136082,ORD080132,P00694,S0338,1,14790.0,0.07,0.13
OI0136083,ORD080133,P02311,S0241,2,47720.0,0.0,0.08
OI0136084,ORD080133,P01070,S0175,1,5881.0,0.0,0.13
OI0136085,ORD080134,P01624,S0004,1,6736.0,0.0,0.13
OI0136086,ORD080134,P02210,S0220,1,5753.0,0.0,0.17
OI0136087,ORD080134,P02674,S0279,1,373.0,0.0,0.11
OI0136088,ORD080135,P01315,S0147,1,1410.0,0.04,0.08
OI0136089,ORD080135,P00339,S0230,1,6949.0,0.0,0.14
OI0136090,ORD080136,P00534,S0216,1,1411.0,0.0,0.1
OI0136091,ORD080136,P00942,S0114,2,403.0,0.0,0.08
OI0136092,ORD080136,P00185,S0146,1,25547.0,0.0,0.15
OI0136093,ORD080137,P01062,S0004,1,5103.0,0.14,0.16
OI0136094,ORD080137,P00474,S0232,2,14605.0,0.0,0.09
OI0136095,ORD080138,P02445,S0364,2,5987.0,0.0,0.16
OI0136096,ORD080139,P00686,S0018,1,1715.0,0.06,0.13
OI0136097,ORD080139,P02774,S0096,1,1678.0,0.14,0.16
OI0136098,ORD080139,P00063,S0315,1,63581.0,0.01,0.06
OI0136099,ORD080140,P02080,S0281,1,24002.0,0.0,0.16
OI0136100,ORD080141,P01140,S0284,1,60593.0,0.06,0.08
OI0136101,ORD080142,P00732,S0314,1,1528.0,0.04,0.16
OI0136102,ORD080142,P00487,S0094,1,7816.0,0.11,0.16
OI0136103,ORD080142,P01610,S0002,1,13590.0,0.06,0.1
OI0136104,ORD080143,P00684,S0246,2,2819.0,0.17,0.17
OI0136105,ORD080144,P02762,S0337,1,20763.0,0.0,0.14
OI0136106,ORD080144,P01333,S0020,2,6236.0,0.0,0.15
OI0136107,ORD080145,P01578,S0239,3,1642.0,0.07,0.14
OI0136108,ORD080146,P02313,S0214,1,2115.0,0.0,0.1
OI0136109,ORD080146,P01031,S0047,1,46301.0,0.0,0.09
OI0136110,ORD080146,P02753,S0066,1,10570.0,0.16,0.14
OI0136111,ORD080147,P01883,S0116,1,1882.0,0.0,0.07
OI0136112,ORD080148,P00411,S0215,1,52498.0,0.03,0.08
OI0136113,ORD080149,P01063,S0225,1,12791.0,0.2,0.14
OI0136114,ORD080149,P00887,S0270,1,950.0,0.08,0.14
OI0136115,ORD080150,P00618,S0328,2,44023.0,0.0,0.07
OI0136116,ORD080150,P01460,S0148,2,3251.0,0.0,0.13
OI0136117,ORD080151,P01169,S0178,1,5366.0,0.0,0.14
OI0136118,ORD080152,P01189,S0149,2,2583.0,0.0,0.09
OI0136119,ORD080152,P02231,S0298,2,6747.0,0.0,0.16
OI0136120,ORD080152,P00381,S0155,1,31539.0,0.0,0.06
OI0136121,ORD080152,P02801,S0105,1,58241.0,0.0,0.1
OI0136122,ORD080153,P02323,S0115,1,1669.0,0.0,0.08
OI0136123,ORD080153,P01159,S0375,2,1931.0,0.04,0.1
OI0136124,ORD080153,P01065,S0127,1,462.0,0.17,0.11
OI0136125,ORD080154,P00245,S0236,1,1553.0,0.22,0.09
OI0136126,ORD080154,P02452,S0146,2,1747.0,0.0,0.09
OI0136127,ORD080154,P02647,S0091,1,13737.0,0.08,0.09
OI0136128,ORD080155,P02575,S0250,1,34389.0,0.2,0.09
OI0136129,ORD080155,P01611,S0167,1,2694.0,0.05,0.13
OI0136130,ORD080156,P02707,S0240,1,243.0,0.0,0.08
OI0136131,ORD080156,P00393,S0180,1,16391.0,0.0,0.13
OI0136132,ORD080156,P00615,S0278,1,1943.0,0.0,0.11
OI0136133,ORD080157,P00451,S0269,1,1301.0,0.0,0.11
OI0136134,ORD080158,P00652,S0029,1,45586.0,0.0,0.09
OI0136135,ORD080158,P01176,S0352,1,65818.0,0.0,0.08
OI0136136,ORD080158,P00605,S0266,1,80548.0,0.0,0.08
OI0136137,ORD080159,P02321,S0197,1,18545.0,0.13,0.14
OI0136138,ORD080159,P01550,S0315,1,4373.0,0.0,0.17
OI0136139,ORD080159,P00599,S0090,1,1209.0,0.23,0.12
OI0136140,ORD080160,P00269,S0179,2,8470.0,0.0,0.15
OI0136141,ORD080160,P02154,S0360,2,4897.0,0.0,0.13
OI0136142,ORD080160,P01623,S0398,1,55921.0,0.0,0.1
OI0136143,ORD080161,P01631,S0399,1,10058.0,0.0,0.09
OI0136144,ORD080161,P00640,S0331,1,86347.0,0.0,0.08
OI0136145,ORD080161,P01668,S0318,3,58135.0,0.0,0.06
OI0136146,ORD080162,P00576,S0056,1,14445.0,0.0,0.12
OI0136147,ORD080163,P02039,S0266,1,3704.0,0.1,0.14
OI0136148,ORD080163,P01145,S0034,1,6325.0,0.0,0.16
OI0136149,ORD080163,P02874,S0082,1,7515.0,0.0,0.14
OI0136150,ORD080164,P00710,S0375,1,54411.0,0.22,0.08
OI0136151,ORD080164,P02169,S0168,1,41704.0,0.0,0.07
OI0136152,ORD080164,P01713,S0113,1,80561.0,0.0,0.08
OI0136153,ORD080165,P02167,S0350,1,13264.0,0.0,0.14
OI0136154,ORD080166,P00517,S0037,1,25567.0,0.0,0.14
OI0136155,ORD080166,P02259,S0304,1,1847.0,0.19,0.09
