product_id,category,subcategory,base_price
P02142,Fashion,Men's Clothing,1249.0
P02143,Books,Non-Fiction,2114.0
P02144,Home & Kitchen,Cookware,6969.0
P02145,Home & Kitchen,Decor,13247.0
P02146,Home & Kitchen,Appliances,13187.0
P02147,Fashion,Men's Clothing,5627.0
P02148,Books,Fiction,1875.0
P02149,Home & Kitchen,Furniture,2866.0
P02150,Grocery,Snacks,1468.0
P02151,Fashion,Watches,5106.0
P02152,Electronics,Laptops,78982.0
P02153,Home & Kitchen,Decor,12169.0
P02154,Fashion,Footwear,5572.0
P02155,Fashion,Men's Clothing,7484.0
P02156,Electronics,Laptops,78909.0
P02157,Grocery,Snacks,596.0
P02158,Home & Kitchen,Cookware,15280.0
P02159,Fashion,Watches,2669.0
P02160,Books,Non-Fiction,1624.0
P02161,Fashion,Women's Clothing,7961.0
P02162,Books,Children's,1126.0
P02163,Grocery,Snacks,286.0
P02164,Fashion,Footwear,4589.0
P02165,Books,Academic,1607.0
P02166,Grocery,Personal Care,1275.0
P02167,Home & Kitchen,Appliances,12389.0
P02168,Fashion,Footwear,1603.0
P02169,Electronics,Accessories,48948.0
P02170,Books,Academic,2155.0
P02171,Fashion,Footwear,7838.0
P02172,Books,Children's,105.0
P02173,Books,Children's,170.0
P02174,Electronics,Smartphones,50224.0
P02175,Electronics,Audio,9875.0
P02176,Grocery,Beverages,1701.0
P02177,Electronics,Laptops,64065.0
P02178,Fashion,Footwear,7992.0
P02179,Fashion,Footwear,3430.0
P02180,Electronics,Audio,27036.0
P02181,Home & Kitchen,Cookware,14076.0
P02182,Fashion,Women's Clothing,5173.0
P02183,Fashion,Women's Clothing,288.0
P02184,Electronics,Smartphones,16494.0
P02185,Home & Kitchen,Decor,7148.0
P02186,Electronics,Cameras,63321.0
P02187,Electronics,Cameras,24968.0
P02188,Books,Children's,1569.0
P02189,Electronics,Accessories,26252.0
P02190,Electronics,Laptops,987.0
P02191,Home & Kitchen,Furniture,17193.0
P02192,Grocery,Beverages,702.0
P02193,Grocery,Snacks,1457.0
P02194,Fashion,Watches,5005.0
P02195,Electronics,Cameras,2815.0
P02196,Fashion,Women's Clothing,1570.0
P02197,Grocery,Personal Care,681.0
P02198,Fashion,Footwear,2836.0
P02199,Grocery,Beverages,1355.0
P02200,Electronics,Audio,73335.0
P02201,Grocery,Personal Care,1601.0
P02202,Grocery,Personal Care,1302.0
P02203,Books,Non-Fiction,1496.0
P02204,Books,Academic,1919.0
P02205,Grocery,Snacks,1787.0
P02206,Grocery,Snacks,1088.0
P02207,Electronics,Cameras,27141.0
P02208,Books,Children's,2374.0
P02209,Grocery,Snacks,845.0
P02210,Fashion,Men's Clothing,5992.0
P02211,Home & Kitchen,Cookware,20902.0
P02212,Home & Kitchen,Cookware,7589.0
P02213,Grocery,Staples,1458.0
P02214,Grocery,Staples,652.0
P02215,Books,Children's,1654.0
P02216,Home & Kitchen,Furniture,5325.0
P02217,Fashion,Women's Clothing,5547.0
P02218,Grocery,Staples,1605.0
P02219,Electronics,Laptops,71098.0
P02220,Books,Fiction,1125.0
P02221,Grocery,Snacks,1940.0
P02222,Books,Children's,913.0
P02223,Fashion,Footwear,443.0
P02224,Fashion,Men's Clothing,7872.0
P02225,Home & Kitchen,Appliances,15719.0
P02226,Electronics,Audio,67471.0
P02227,Fashion,Men's Clothing,4654.0
P02228,Home & Kitchen,Cookware,9831.0
P02229,Fashion,Watches,4842.0
P02230,Fashion,Men's Clothing,6944.0
P02231,Fashion,Men's Clothing,6062.0
P02232,Grocery,Beverages,1419.0
P02233,Electronics,Cameras,25503.0
P02234,Books,Academic,192.0
P02235,Fashion,Men's Clothing,3428.0
P02236,Home & Kitchen,Appliances,12502.0
P02237,Grocery,Snacks,498.0
P02238,Grocery,Staples,920.0
P02239,Fashion,Men's Clothing,7616.0
P02240,Electronics,Cameras,17683.0
P02241,Home & Kitchen,Furniture,7663.0
P02242,Books,Non-Fiction,425.0
P02243,Fashion,Women's Clothing,6323.0
P02244,Books,Academic,2356.0
P02245,Grocery,Beverages,1829.0
P02246,Electronics,Accessories,35780.0
P02247,Electronics,Audio,2482.0
P02248,Home & Kitchen,Cookware,12144.0
P02249,Grocery,Beverages,1015.0
P02250,Fashion,Watches,1684.0
P02251,Home & Kitchen,Appliances,23102.0
P02252,Grocery,Snacks,1473.0
P02253,Home & Kitchen,Furniture,13162.0
P02254,Books,Academic,2349.0
P02255,Grocery,Staples,312.0
P02256,Books,Fiction,2628.0
P02257,Fashion,Men's Clothing,6613.0
P02258,Home & Kitchen,Appliances,23460.0
P02259,Books,Children's,2062.0
P02260,Electronics,Audio,11051.0
P02261,Home & Kitchen,Appliances,18156.0
P02262,Fashion,Men's Clothing,3783.0
P02263,Fashion,Men's Clothing,5767.0
P02264,Home & Kitchen,Furniture,13130.0
P02265,Electronics,Smartphones,827.0
P02266,Electronics,Audio,74621.0
P02267,Electronics,Audio,55121.0
P02268,Grocery,Beverages,1201.0
P02269,Books,Fiction,353.0
P02270,Fashion,Men's Clothing,3842.0
P02271,Home & Kitchen,Furniture,1297.0
P02272,Electronics,Laptops,41886.0
P02273,Home & Kitchen,Appliances,16526.0
P02274,Home & Kitchen,Decor,7915.0
P02275,Fashion,Men's Clothing,4705.0
P02276,Home & Kitchen,Cookware,7907.0
P02277,Electronics,Accessories,71425.0
P02278,Home & Kitchen,Cookware,8124.0
P02279,Electronics,Laptops,15807.0
P02280,Home & Kitchen,Decor,7025.0
P02281,Electronics,Smartphones,25872.0
P02282,Electronics,Laptops,35569.0
P02283,Fashion,Women's Clothing,1118.0
P02284,Electronics,Audio,12371.0
P02285,Grocery,Staples,569.0
P02286,Fashion,Footwear,319.0
P02287,Electronics,Laptops,50024.0
P02288,Books,Non-Fiction,1591.0
P02289,Fashion,Watches,1811.0
P02290,Fashion,Footwear,2932.0
P02291,Grocery,Personal Care,657.0
P02292,Fashion,Women's Clothing,1304.0
P02293,Electronics,Smartphones,56496.0
P02294,Grocery,Beverages,588.0
P02295,Electronics,Smartphones,19964.0
P02296,Grocery,Staples,170.0
P02297,Home & Kitchen,Appliances,15390.0
P02298,Electronics,Laptops,27430.0
P02299,Home & Kitchen,Cookware,11175.0
P02300,Electronics,Accessories,10841.0
P02301,Electronics,Cameras,37923.0
P02302,Grocery,Personal Care,1361.0
P02303,Electronics,Accessories,8921.0
P02304,Electronics,Smartphones,4777.0
P02305,Fashion,Footwear,3526.0
P02306,Electronics,Audio,14729.0
P02307,Fashion,Watches,4850.0
P02308,Grocery,Snacks,1198.0
P02309,Electronics,Accessories,66976.0
P02310,Home & Kitchen,Appliances,17529.0
P02311,Electronics,Audio,49497.0
P02312,Electronics,Laptops,25339.0
P02313,Books,Children's,2471.0
P02314,Grocery,Staples,1434.0
P02315,Fashion,Footwear,5433.0
P02316,Fashion,Women's Clothing,4361.0
P02317,Home & Kitchen,Cookware,24346.0
P02318,Grocery,Staples,1519.0
P02319,Fashion,Footwear,3832.0
P02320,Home & Kitchen,Furniture,3425.0
P02321,Home & Kitchen,Appliances,20349.0
P02322,Books,Non-Fiction,2767.0
P02323,Books,Children's,1458.0
P02324,Electronics,Accessories,36719.0
P02325,Fashion,Footwear,5539.0
P02326,Electronics,Smartphones,56962.0
P02327,Electronics,Smartphones,37499.0
P02328,Home & Kitchen,Cookware,5908.0
P02329,Books,Academic,749.0
P02330,Books,Children's,2597.0
P02331,Grocery,Beverages,1245.0
P02332,Grocery,Beverages,1828.0
P02333,Grocery,Staples,802.0
P02334,Home & Kitchen,Furniture,17535.0
P02335,Electronics,Smartphones,53382.0
P02336,Fashion,Women's Clothing,6352.0
P02337,Fashion,Watches,7083.0
P02338,Books,Children's,1415.0
P02339,Electronics,Cameras,2906.0
P02340,Home & Kitchen,Appliances,11962.0
P02341,Books,Fiction,1119.0
P02342,Home & Kitchen,Cookware,11612.0
P02343,Electronics,Smartphones,14079.0
P02344,Grocery,Beverages,1543.0
P02345,Electronics,Cameras,48553.0
P02346,Grocery,Staples,281.0
P02347,Grocery,Beverages,233.0
P02348,Books,Children's,2471.0
P02349,Electronics,Smartphones,63842.0
P02350,Electronics,Accessories,26407.0
P02351,Grocery,Personal Care,1309.0
P02352,Fashion,Watches,6381.0
P02353,Home & Kitchen,Cookware,13389.0
P02354,Books,Non-Fiction,1262.0
P02355,Fashion,Women's Clothing,3425.0
P02356,Electronics,Audio,49860.0
P02357,Grocery,Snacks,1109.0
P02358,Fashion,Women's Clothing,7796.0
P02359,Home & Kitchen,Decor,9688.0
P02360,Grocery,Beverages,701.0
P02361,Books,Academic,2460.0
P02362,Home & Kitchen,Appliances,14836.0
P02363,Books,Non-Fiction,2375.0
P02364,Fashion,Men's Clothing,3596.0
P02365,Books,Non-Fiction,2383.0
P02366,Home & Kitchen,Appliances,13681.0
P02367,Grocery,Beverages,495.0
P02368,Books,Children's,2022.0
P02369,Electronics,Accessories,6693.0
P02370,Home & Kitchen,Appliances,23282.0
P02371,Electronics,Smartphones,46148.0
P02372,Fashion,Footwear,3996.0
P02373,Grocery,Beverages,1197.0
P02374,Electronics,Laptops,37301.0
P02375,Electronics,Audio,44629.0
P02376,Electronics,Cameras,65851.0
P02377,Fashion,Women's Clothing,1574.0
P02378,Electronics,Audio,76493.0
P02379,Home & Kitchen,Cookware,1880.0
P02380,Grocery,Snacks,244.0
P02381,Fashion,Footwear,6550.0
P02382,Electronics,Smartphones,61822.0
P02383,Electronics,Audio,30623.0
P02384,Electronics,Accessories,39796.0
P02385,Electronics,Cameras,52983.0
P02386,Grocery,Personal Care,208.0
P02387,Fashion,Footwear,6573.0
P02388,Fashion,Watches,7121.0
P02389,Fashion,Footwear,7245.0
P02390,Fashion,Watches,5162.0
P02391,Fashion,Women's Clothing,201.0
P02392,Electronics,Accessories,12165.0
P02393,Grocery,Beverages,324.0
P02394,Electronics,Cameras,42735.0
P02395,Books,Non-Fiction,1231.0
P02396,Grocery,Personal Care,1169.0
P02397,Electronics,Accessories,16055.0
P02398,Fashion,Women's Clothing,5516.0
P02399,Books,Children's,1018.0
P02400,Electronics,Accessories,45837.0
P02401,Electronics,Accessories,73100.0
P02402,Fashion,Watches,2575.0
P02403,Fashion,Women's Clothing,7558.0
P02404,Books,Academic,1361.0
P02405,Grocery,Personal Care,1966.0
P02406,Books,Academic,1098.0
P02407,Fashion,Watches,896.0
P02408,Electronics,Accessories,1145.0
P02409,Fashion,Men's Clothing,7894.0
P02410,Grocery,Snacks,826.0
P02411,Grocery,Snacks,281.0
P02412,Grocery,Staples,610.0
P02413,Electronics,Audio,29853.0
P02414,Electronics,Laptops,44136.0
P02415,Fashion,Watches,614.0
P02416,Home & Kitchen,Decor,17628.0
P02417,Home & Kitchen,Cookware,20546.0
P02418,Electronics,Audio,29060.0
P02419,Electronics,Audio,68969.0
P02420,Electronics,Laptops,69322.0
P02421,Electronics,Accessories,19202.0
P02422,Books,Non-Fiction,2136.0
P02423,Home & Kitchen,Decor,9948.0
P02424,Electronics,Laptops,25791.0
P02425,Electronics,Audio,30932.0
P02426,Grocery,Personal Care,782.0
P02427,Fashion,Men's Clothing,4452.0
P02428,Electronics,Audio,53168.0
P02429,Fashion,Watches,3904.0
P02430,Electronics,Cameras,15464.0
P02431,Fashion,Watches,3200.0
P02432,Electronics,Cameras,73996.0
P02433,Electronics,Cameras,67277.0
P02434,Fashion,Watches,1403.0
P02435,Fashion,Men's Clothing,7980.0
P02436,Electronics,Accessories,53770.0
P02437,Grocery,Staples,295.0
P02438,Grocery,Staples,171.0
P02439,Grocery,Snacks,61.0
P02440,Electronics,Accessories,57846.0
P02441,Books,Non-Fiction,1511.0
P02442,Electronics,Cameras,35220.0
P02443,Home & Kitchen,Cookware,24757.0
P02444,Electronics,Cameras,7231.0
P02445,Fashion,Watches,5209.0
P02446,Fashion,Footwear,3444.0
P02447,Fashion,Watches,3757.0
P02448,Fashion,Men's Clothing,6354.0
P02449,Electronics,Smartphones,48552.0
P02450,Grocery,Staples,869.0
P02451,Electronics,Accessories,14794.0
P02452,Books,Non-Fiction,1577.0
P02453,Electronics,Cameras,44388.0
P02454,Home & Kitchen,Furniture,11334.0
P02455,Fashion,Watches,2971.0
P02456,Electronics,Accessories,15270.0
P02457,Electronics,Audio,48564.0
P02458,Books,Children's,1776.0
P02459,Home & Kitchen,Furniture,21193.0
P02460,Electronics,Accessories,19322.0
P02461,Electronics,Smartphones,40387.0
P02462,Electronics,Audio,33162.0
P02463,Grocery,Staples,1106.0
P02464,Grocery,Beverages,753.0
P02465,Fashion,Watches,7830.0
P02466,Fashion,Men's Clothing,4632.0
P02467,Electronics,Smartphones,56538.0
P02468,Fashion,Women's Clothing,1083.0
P02469,Electronics,Accessories,38782.0
P02470,Electronics,Accessories,55395.0
P02471,Home & Kitchen,Decor,3681.0
P02472,Grocery,Personal Care,1471.0
P02473,Home & Kitchen,Furniture,24592.0
P02474,Electronics,Cameras,78702.0
P02475,Home & Kitchen,Appliances,19505.0
P02476,Books,Academic,1448.0
P02477,Grocery,Personal Care,184.0
P02478,Electronics,Smartphones,71248.0
P02479,Electronics,Audio,7531.0
P02480,Electronics,Audio,38060.0
P02481,Electronics,Accessories,59464.0
P02482,Books,Fiction,2885.0
P02483,Home & Kitchen,Decor,2090.0
P02484,Fashion,Men's Clothing,5143.0
P02485,Home & Kitchen,Cookware,19983.0
P02486,Home & Kitchen,Cookware,7916.0
P02487,Fashion,Footwear,612.0
P02488,Electronics,Smartphones,27812.0
P02489,Electronics,Laptops,62393.0
P02490,Fashion,Women's Clothing,3857.0
P02491,Electronics,Cameras,41257.0
P02492,Electronics,Laptops,37804.0
P02493,Electronics,Cameras,58838.0
P02494,Electronics,Laptops,33971.0
P02495,Electronics,Accessories,76866.0
P02496,Electronics,Cameras,63959.0
P02497,Home & Kitchen,Appliances,7337.0
P02498,Fashion,Watches,476.0
P02499,Grocery,Snacks,1848.0
P02500,Books,Children's,2273.0
P02501,Electronics,Laptops,58294.0
P02502,Books,Non-Fiction,1735.0
P02503,Electronics,Audio,5383.0
P02504,Fashion,Watches,3891.0
P02505,Grocery,Staples,363.0
P02506,Fashion,Women's Clothing,603.0
P02507,Electronics,Audio,79234.0
P02508,Grocery,Personal Care,1624.0
P02509,Electronics,Audio,50133.0
P02510,Books,Fiction,932.0
P02511,Books,Non-Fiction,339.0
P02512,Electronics,Laptops,40695.0
P02513,Home & Kitchen,Decor,21308.0
P02514,Books,Fiction,906.0
P02515,Books,Fiction,484.0
P02516,Grocery,Snacks,584.0
P02517,Fashion,Footwear,6891.0
P02518,Electronics,Accessories,1629.0
P02519,Home & Kitchen,Furniture,2922.0
P02520,Electronics,Audio,14382.0
P02521,Grocery,Staples,1196.0
P02522,Electronics,Accessories,12515.0
P02523,Electronics,Audio,36009.0
P02524,Electronics,Cameras,64723.0
P02525,Electronics,Accessories,21270.0
P02526,Fashion,Watches,5666.0
P02527,Home & Kitchen,Appliances,12200.0
P02528,Grocery,Staples,1605.0
P02529,Grocery,Beverages,1728.0
P02530,Grocery,Beverages,705.0
P02531,Grocery,Personal Care,196.0
P02532,Fashion,Women's Clothing,1332.0
P02533,Home & Kitchen,Decor,23358.0
P02534,Fashion,Men's Clothing,1402.0
P02535,Home & Kitchen,Furniture,12474.0
P02536,Books,Academic,2981.0
P02537,Electronics,Smartphones,61744.0
P02538,Fashion,Women's Clothing,2056.0
P02539,Grocery,Beverages,897.0
P02540,Fashion,Men's Clothing,5173.0
P02541,Books,Non-Fiction,711.0
P02542,Books,Academic,2230.0
P02543,Electronics,Laptops,27934.0
P02544,Fashion,Watches,5210.0
P02545,Electronics,Audio,60561.0
P02546,Fashion,Women's Clothing,1105.0
P02547,Fashion,Watches,1507.0
P02548,Fashion,Watches,3310.0
P02549,Grocery,Snacks,624.0
P02550,Fashion,Watches,6020.0
P02551,Fashion,Women's Clothing,6069.0
P02552,Electronics,Cameras,42835.0
P02553,Grocery,Snacks,778.0
P02554,Electronics,Audio,56596.0
P02555,Grocery,Beverages,965.0
P02556,Grocery,Snacks,316.0
P02557,Electronics,Laptops,69687.0
P02558,Electronics,Accessories,1443.0
P02559,Home & Kitchen,Appliances,23191.0
P02560,Home & Kitchen,Cookware,11303.0
P02561,Books,Academic,2068.0
P02562,Fashion,Men's Clothing,7702.0
P02563,Fashion,Watches,5526.0
P02564,Fashion,Women's Clothing,520.0
P02565,Electronics,Laptops,73458.0
P02566,Fashion,Watches,5172.0
P02567,Electronics,Cameras,76517.0
P02568,Home & Kitchen,Appliances,10880.0
P02569,Fashion,Watches,7361.0
P02570,Grocery,Personal Care,1721.0
P02571,Electronics,Audio,27130.0
P02572,Fashion,Watches,2283.0
P02573,Electronics,Audio,8313.0
P02574,Home & Kitchen,Furniture,16410.0
P02575,Electronics,Smartphones,31597.0
P02576,Home & Kitchen,Cookware,19363.0
P02577,Fashion,Women's Clothing,6043.0
P02578,Electronics,Accessories,58878.0
P02579,Electronics,Smartphones,47304.0
P02580,Fashion,Footwear,1720.0
P02581,Electronics,Laptops,27324.0
P02582,Fashion,Footwear,5584.0
P02583,Electronics,Laptops,14803.0
P02584,Electronics,Audio,44035.0
P02585,Fashion,Watches,5448.0
P02586,Fashion,Men's Clothing,6687.0
P02587,Fashion,Men's Clothing,293.0
P02588,Electronics,Accessories,8267.0
P02589,Electronics,Cameras,8761.0
P02590,Books,Academic,1393.0
P02591,Grocery,Staples,462.0
P02592,Home & Kitchen,Appliances,7190.0
P02593,Electronics,Cameras,15850.0
P02594,Electronics,Laptops,2384.0
P02595,Home & Kitchen,Appliances,2435.0
P02596,Fashion,Men's Clothing,7520.0
P02597,Fashion,Women's Clothing,5322.0
P02598,Electronics,Accessories,66919.0
P02599,Electronics,Smartphones,76064.0
P02600,Home & Kitchen,Appliances,16006.0
P02601,Electronics,Accessories,56792.0
P02602,Fashion,Footwear,1136.0
P02603,Fashion,Men's Clothing,6880.0
P02604,Electronics,Audio,10828.0
P02605,Home & Kitchen,Cookware,16461.0
P02606,Home & Kitchen,Furniture,22512.0
P02607,Electronics,Laptops,45502.0
P02608,Electronics,Cameras,77390.0
P02609,Fashion,Footwear,7189.0
P02610,Fashion,Watches,5626.0
P02611,Electronics,Laptops,20640.0
P02612,Fashion,Women's Clothing,3842.0
P02613,Books,Non-Fiction,2815.0
P02614,Fashion,Women's Clothing,5182.0
P02615,Books,Fiction,2776.0
P02616,Home & Kitchen,Decor,7018.0
P02617,Fashion,Footwear,3530.0
P02618,Grocery,Snacks,1810.0
P02619,Electronics,Accessories,61706.0
P02620,Electronics,Accessories,26211.0
P02621,Electronics,Accessories,13376.0
P02622,Electronics,Cameras,6383.0
P02623,Grocery,Beverages,1561.0
P02624,Home & Kitchen,Cookware,9663.0
P02625,Books,Non-Fiction,1065.0
P02626,Fashion,Watches,668.0
P02627,Electronics,Smartphones,76471.0
P02628,Electronics,Accessories,21541.0
P02629,Books,Non-Fiction,1378.0
P02630,Home & Kitchen,Furniture,12369.0
P02631,Fashion,Women's Clothing,7443.0
P02632,Electronics,Laptops,49019.0
P02633,Fashion,Footwear,1592.0
P02634,Home & Kitchen,Furniture,12378.0
P02635,Grocery,Personal Care,313.0
P02636,Books,Children's,2329.0
P02637,Electronics,Laptops,17862.0
P02638,Books,Academic,1966.0
P02639,Grocery,Personal Care,1828.0
P02640,Grocery,Personal Care,1439.0
P02641,Fashion,Watches,1006.0
P02642,Electronics,Smartphones,6297.0
P02643,Home & Kitchen,Cookware,14348.0
P02644,Electronics,Audio,20422.0
P02645,Fashion,Footwear,3678.0
P02646,Grocery,Beverages,1796.0
P02647,Electronics,Audio,12334.0
P02648,Electronics,Audio,51407.0
P02649,Electronics,Accessories,74665.0
P02650,Home & Kitchen,Cookware,16665.0
P02651,Electronics,Smartphones,21682.0
P02652,Fashion,Watches,5660.0
P02653,Electronics,Accessories,72417.0
P02654,Fashion,Men's Clothing,4682.0
P02655,Electronics,Cameras,41473.0
P02656,Fashion,Watches,7531.0
P02657,Electronics,Laptops,39509.0
P02658,Grocery,Personal Care,889.0
P02659,Home & Kitchen,Furniture,21125.0
P02660,Home & Kitchen,Appliances,19556.0
P02661,Books,Academic,2378.0
P02662,Electronics,Accessories,43440.0
P02663,Fashion,Footwear,226.0
P02664,Electronics,Accessories,76355.0
P02665,Fashion,Women's Clothing,6580.0
P02666,Electronics,Cameras,38824.0
P02667,Electronics,Audio,45596.0
P02668,Books,Academic,2812.0
P02669,Home & Kitchen,Cookware,9069.0
P02670,Fashion,Men's Clothing,5518.0
P02671,Fashion,Men's Clothing,3325.0
P02672,Fashion,Watches,5132.0
P02673,Electronics,Smartphones,76726.0
P02674,Books,Fiction,363.0
P02675,Fashion,Women's Clothing,4370.0
P02676,Electronics,Audio,76894.0
P02677,Grocery,Personal Care,188.0
P02678,Home & Kitchen,Cookware,11572.0
P02679,Books,Children's,2323.0
P02680,Grocery,Snacks,1306.0
P02681,Electronics,Laptops,14541.0
P02682,Fashion,Footwear,507.0
P02683,Fashion,Women's Clothing,3196.0
P02684,Electronics,Accessories,15685.0
P02685,Fashion,Men's Clothing,5628.0
P02686,Home & Kitchen,Decor,22427.0
P02687,Fashion,Footwear,5119.0
P02688,Home & Kitchen,Cookware,9078.0
P02689,Home & Kitchen,Decor,2259.0
P02690,Grocery,Snacks,1277.0
P02691,Fashion,Men's Clothing,5936.0
P02692,Electronics,Audio,11625.0
P02693,Home & Kitchen,Decor,4948.0
P02694,Grocery,Snacks,1448.0
P02695,Electronics,Audio,47639.0
P02696,Electronics,Smartphones,39394.0
P02697,Grocery,Staples,154.0
P02698,Fashion,Men's Clothing,4416.0
P02699,Electronics,Laptops,24965.0
P02700,Electronics,Audio,42948.0
P02701,Fashion,Men's Clothing,6707.0
P02702,Home & Kitchen,Furniture,11315.0
P02703,Electronics,Cameras,79669.0
P02704,Grocery,Snacks,103.0
P02705,Electronics,Cameras,4956.0
P02706,Home & Kitchen,Appliances,19726.0
P02707,Books,Fiction,224.0
P02708,Fashion,Men's Clothing,1122.0
P02709,Grocery,Beverages,1620.0
P02710,Electronics,Smartphones,53552.0
P02711,Books,Children's,1429.0
P02712,Fashion,Women's Clothing,5489.0
P02713,Fashion,Watches,7019.0
P02714,Electronics,Smartphones,12342.0
P02715,Electronics,Laptops,46558.0
P02716,Electronics,Audio,74023.0
P02717,Fashion,Men's Clothing,488.0
P02718,Electronics,Smartphones,11756.0
P02719,Fashion,Men's Clothing,5300.0
P02720,Fashion,Footwear,3876.0
P02721,Fashion,Footwear,7361.0
P02722,Fashion,Footwear,557.0
P02723,Electronics,Laptops,56253.0
P02724,Fashion,Watches,1218.0
P02725,Books,Non-Fiction,600.0
P02726,Electronics,Laptops,4472.0
P02727,Electronics,Smartphones,24933.0
P02728,Books,Fiction,2402.0
P02729,Electronics,Cameras,36767.0
P02730,Fashion,Women's Clothing,1531.0
P02731,Fashion,Watches,4810.0
P02732,Electronics,Accessories,65515.0
P02733,Home & Kitchen,Furniture,2792.0
P02734,Electronics,Laptops,40023.0
P02735,Grocery,Personal Care,1604.0
P02736,Electronics,Cameras,18036.0
P02737,Grocery,Personal Care,1615.0
P02738,Books,Non-Fiction,1336.0
P02739,Fashion,Men's Clothing,6530.0
P02740,Fashion,Men's Clothing,7861.0
P02741,Fashion,Women's Clothing,5492.0
P02742,Fashion,Men's Clothing,2729.0
P02743,Electronics,Cameras,78080.0
P02744,Home & Kitchen,Appliances,14463.0
P02745,Fashion,Footwear,1271.0
P02746,Grocery,Personal Care,1678.0
P02747,Electronics,Accessories,63552.0
P02748,Fashion,Women's Clothing,6161.0
P02749,Home & Kitchen,Furniture,14888.0
P02750,Fashion,Footwear,2817.0
P02751,Fashion,Men's Clothing,1142.0
P02752,Fashion,Women's Clothing,1302.0
P02753,Home & Kitchen,Decor,10467.0
P02754,Fashion,Men's Clothing,5631.0
P02755,Home & Kitchen,Decor,13902.0
P02756,Fashion,Women's Clothing,3622.0
P02757,Books,Non-Fiction,2784.0
P02758,Fashion,Watches,517.0
P02759,Electronics,Accessories,8447.0
P02760,Fashion,Men's Clothing,6809.0
P02761,Grocery,Snacks,1237.0
P02762,Home & Kitchen,Appliances,19475.0
P02763,Electronics,Audio,1743.0
P02764,Grocery,Staples,989.0
P02765,Grocery,Snacks,43.0
P02766,Fashion,Watches,1599.0
P02767,Fashion,Men's Clothing,895.0
P02768,Fashion,Men's Clothing,5284.0
P02769,Fashion,Footwear,7118.0
P02770,Grocery,Beverages,850.0
P02771,Electronics,Laptops,64689.0
P02772,Fashion,Watches,6226.0
P02773,Fashion,Watches,5600.0
P02774,Fashion,Footwear,1808.0
P02775,Books,Non-Fiction,1955.0
P02776,Home & Kitchen,Appliances,13149.0
P02777,Home & Kitchen,Cookware,10389.0
P02778,Fashion,Men's Clothing,7517.0
P02779,Grocery,Staples,1233.0
P02780,Fashion,Men's Clothing,493.0
P02781,Grocery,Beverages,385.0
P02782,Fashion,Women's Clothing,4099.0
P02783,Electronics,Smartphones,76049.0
P02784,Books,Fiction,1919.0
P02785,Grocery,Personal Care,1572.0
P02786,Grocery,Beverages,715.0
P02787,Grocery,Personal Care,39.0
P02788,Grocery,Personal Care,494.0
P02789,Grocery,Personal Care,261.0
P02790,Electronics,Smartphones,42651.0
P02791,Electronics,Cameras,8107.0
P02792,Fashion,Women's Clothing,3023.0
P02793,Grocery,Beverages,1529.0
P02794,Fashion,Men's Clothing,4410.0
P02795,Grocery,Beverages,462.0
P02796,Grocery,Staples,1548.0
P02797,Home & Kitchen,Furniture,16534.0
P02798,Fashion,Women's Clothing,2356.0
P02799,Grocery,Beverages,412.0
P02800,Home & Kitchen,Appliances,19946.0
P02801,Electronics,Cameras,54977.0
P02802,Grocery,Staples,1938.0
P02803,Books,Academic,1476.0
P02804,Grocery,Personal Care,377.0
P02805,Electronics,Laptops,53776.0
P02806,Fashion,Men's Clothing,536.0
P02807,Electronics,Laptops,51766.0
P02808,Books,Fiction,927.0
P02809,Books,Children's,1361.0
P02810,Fashion,Men's Clothing,2807.0
P02811,Home & Kitchen,Appliances,20158.0
P02812,Electronics,Cameras,60793.0
P02813,Electronics,Cameras,3944.0
P02814,Grocery,Staples,1489.0
P02815,Books,Academic,2782.0
P02816,Grocery,Snacks,376.0
P02817,Books,Fiction,2378.0
P02818,Fashion,Men's Clothing,3983.0
P02819,Fashion,Women's Clothing,1105.0
P02820,Books,Fiction,2696.0
P02821,Electronics,Laptops,57852.0
P02822,Fashion,Watches,4823.0
P02823,Fashion,Footwear,2743.0
P02824,Electronics,Cameras,16301.0
P02825,Fashion,Footwear,5479.0
P02826,Fashion,Women's Clothing,2740.0
P02827,Fashion,Footwear,6276.0
P02828,Grocery,Snacks,672.0
P02829,Electronics,Accessories,8296.0
P02830,Books,Fiction,2239.0
P02831,Fashion,Men's Clothing,6985.0
P02832,Home & Kitchen,Decor,9482.0
P02833,Fashion,Watches,1921.0
P02834,Fashion,Footwear,3874.0
P02835,Books,Fiction,1505.0
P02836,Electronics,Accessories,71294.0
P02837,Electronics,Cameras,12023.0
P02838,Grocery,Staples,1858.0
P02839,Fashion,Watches,3749.0
P02840,Grocery,Personal Care,793.0
P02841,Fashion,Footwear,1264.0
P02842,Electronics,Smartphones,57726.0
P02843,Grocery,Personal Care,1275.0
P02844,Electronics,Cameras,78057.0
P02845,Fashion,Women's Clothing,1777.0
P02846,Fashion,Footwear,1192.0
P02847,Electronics,Laptops,55531.0
P02848,Electronics,Accessories,5242.0
P02849,Electronics,Smartphones,11352.0
P02850,Home & Kitchen,Cookware,21314.0
P02851,Fashion,Women's Clothing,3777.0
P02852,Grocery,Staples,367.0
P02853,Electronics,Smartphones,27814.0
P02854,Electronics,Smartphones,70970.0
P02855,Grocery,Snacks,1219.0
P02856,Home & Kitchen,Cookware,19770.0
